lon,lat,pa,tipo,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,bio4_sazonalidade_temperatura_z,bio5_temp_max_mes_quente_z,bio12_precipitacao_anual_z,bio14_precipitacao_mes_seco_z,bio18_precipitacao_trimestre_quente_z,elevacao_z,declividade_z,treino
-52.380833,-1.3825,1,Presenca,56.89046478271485,32.548500061035156,2087,44,168,18,0.10370834916830064,0.431225951883939,-0.10574296848757951,-0.2819828635088856,-0.08084559124873718,-1.203858534587842,-1.256411767337899,0.6155867163733991,FALSE
-53.244722,-0.764722,1,Presenca,62.30110549926758,30.87299919128418,2163,53,169,346,0.10309194773435593,0.7838099366640021,-1.7819270889979908,-0.042341108809546335,0.14794169636330526,-1.197557981634134,1.638403682682934,0.6067695672743434,FALSE
-51.658889,0.9675,1,Presenca,70.84114837646484,32.27674865722656,2319,42,151,119,0.07452215254306793,1.3403211717609895,-0.3776051895188807,0.44955512452067636,-0.13168721071807996,-1.310967934800883,-0.365020424496118,0.1981005894639088,FALSE
-63.251111,-8.915278,1,Presenca,45.38854217529297,32.66225051879883,2287,15,500,95,0.02199403755366802,-0.3182959472785888,0.008053875457118127,0.34865333306832297,-0.8180490735542073,0.8879250460433057,-0.5768361891317887,-0.553273752399522,FALSE
-61.595136,-7.948514,1,Presenca,37.34532165527344,33.41350173950195,2446,22,364,112,0.0393097959458828,-0.8424317918075703,0.7596114481152547,0.8500091093472039,-0.6401034054115076,0.031049844338980098,-0.42680002251485527,-0.30558512758513307,FALSE
-51.954722,-3.227222,1,Presenca,56.432159423828125,32.276248931884766,2133,36,154,147,0.09099938720464706,0.4013605185373883,-0.37810511864315566,-0.13693653829612762,-0.28421206912610825,-1.292066275939758,-0.11790203242116885,0.43379477632120816,FALSE
-64.591356,-9.411556,1,Presenca,52.54551696777344,33.40925216674805,1920,25,461,121,0.04312306270003319,0.14808776280278962,0.7553601424324888,-0.8085640876508547,-0.5638409762074934,0.642203480848683,-0.3473691107764788,-0.25103927536242066,FALSE
-60.285058,-2.439172,1,Presenca,43.41608047485352,31.79800033569336,2389,93,424,77,0.05211623385548591,-0.44683126178198745,-0.856548739332875,0.6702777933226993,1.1647740857501605,0.4090830215614767,-0.7356980126085417,-0.12239886899038395,FALSE
-51.972222,-0.973889,1,Presenca,56.55431365966797,32.614749908447266,2500,52,227,18,0.05189947038888931,0.40932068988981485,-0.03946610511900364,1.02028088242305,0.12252088662863388,-0.8321259103190538,-1.256411767337899,-0.1254995038996496,FALSE
-65.355556000000007,-4.898333,1,Presenca,28.80950355529785,32.035247802734375,2461,87,502,88,0.00839934311807155,-1.3986677196229134,-0.6192045253936893,0.8973068240904944,1.0122492273421322,0.9005261519507223,-0.638615787150526,-0.7477354151955705,FALSE
-56.457222,-1.815556,1,Presenca,65.53587341308594,32.84225082397461,2431,61,274,98,0.129510760307312,0.994603338155911,0.18812758277039163,0.8027113946039132,0.3513081742406763,-0.5359999214947648,-0.5503592185523298,0.9846703907442887,FALSE
-48.288222,-3.725667,1,Presenca,41.24590301513672,31.98175048828125,1964,36,207,130,0.01667168736457824,-0.5882507084818853,-0.6727236554611108,-0.6698241244038688,-0.28421206912610825,-0.9581369693932194,-0.2679381990381023,-0.6294058841408009,FALSE
-49.16,-3.035278,1,Presenca,43.505584716796875,32.1515007019043,2350,46,213,55,0.02957688830792904,-0.4409987247623769,-0.5029042195747597,0.5473037349901437,-0.030003971779394418,-0.9203336516709697,-0.9298624635245732,-0.4448068962010605,FALSE
