lon,lat,pa,tipo,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,bio4_sazonalidade_temperatura_z,bio5_temp_max_mes_quente_z,bio12_precipitacao_anual_z,bio14_precipitacao_mes_seco_z,bio18_precipitacao_trimestre_quente_z,elevacao_z,declividade_z,treino
-64.736111,-9.444722,1,Presenca,52.480735778808594,33.2234992980957,1857,24,446,113,0.02170515060424804,0.14386630162276,0.5695315258107676,-1.0072144895726756,-0.5892617859421648,0.5476951865430588,-0.4179743656550357,-0.5574060583377263,TRUE
-64.617222,-9.263055,1,Presenca,50.56161117553711,33.247501373291016,1948,25,465,102,0.03808905929327011,0.01880669494053473,0.5935433887873945,-0.7202750201300455,-0.5638409762074934,0.667405692663516,-0.5150565911130515,-0.3230468278409012,TRUE
-48.798889,-2.180556,1,Presenca,39.39651870727539,31.7237491607666,2437,64,216,29,0.02767576836049556,-0.7087656941952435,-0.9308301930691361,0.8216304805012294,0.42757060344469044,-0.9014319928098449,-1.159329541879883,-0.47200095693585997,TRUE
-56.893889,-2.158056,1,Presenca,66.43138122558594,32.89125061035156,2417,50,254,69,0.04539602994918823,1.0529590356552814,0.23714735071933832,0.7585668608435086,0.07167926715929111,-0.6620109805689304,-0.8063032674870987,-0.21852622456561127,FALSE
-60.658681,-3.154839,1,Presenca,41.37446975708008,31.86349868774414,2236,51,363,42,0.03204062953591347,-0.5798726666640466,-0.7910236777771402,0.1878411029411348,0.0971000768939625,0.02474929138527182,-1.044596002702228,-0.4095649701568427,TRUE
-62.05,-1.01,1,Presenca,31.432470321655273,31.506250381469727,2594,150,474,32,0.03788480162620544,-1.2277422926954342,-1.1484176659673178,1.3166798948143381,2.6137602406264295,0.7241106692468905,-1.1328525713004243,-0.3259685768926662,TRUE
-48.330556,-3.34,1,Presenca,40.19551467895508,31.6877498626709,2045,42,205,112,0.10940095037221909,-0.6566991833555569,-0.9668441712812194,-0.4144164647900994,-0.13168721071807996,-0.9707380753006359,-0.42680002251485527,0.6970150045186779,TRUE
-48.483611,-3.285833,1,Presenca,40.714012145996094,31.860750198364254,2125,46,209,74,0.04650504514575004,-0.6229113359258782,-0.793773287960656,-0.16216198615921595,-0.030003971779394418,-0.9455358634858028,-0.7621749831880006,-0.20266261393345122,TRUE
-59.407778,-10.223611,1,Presenca,49.40061950683594,33.872249603271484,1949,8,230,272,0.19311568140983584,-0.05684923756202491,1.2185463841996789,-0.7171218391471595,-0.9959947416969069,-0.813224251457929,0.9853050750562827,1.8944899367593793,TRUE
-59.860682,-2.442484,1,Presenca,47.41268157958984,31.71125030517578,2393,98,421,117,0.00695454981178045,-0.18639305919105043,-0.9433341455552959,0.6828905172542435,1.2918781344235175,0.39018136270035186,-0.38267173821575723,-0.7684020738004382,TRUE
