lon,lat,GLM,GAM,RF,BRT,MaxEnt,Ensemble_Media,Ensemble_Ponderado,Consenso_Binario,Incerteza_SD,Amplitude
-61.083333333333336,-2.0833333333333304,0.1685299426317215,0.11902570724487305,0.03929166495800018,0.04914260283112526,0.4853687286376953,0.172271728515625,0.1742599457502365,0.20000000298023224,0.18284101784229279,0.44607704877853394
-60.91666666666667,-2.0833333333333304,0.16033890843391418,0.11855322867631912,0.029971031472086906,0.044680338352918625,0.4569847583770752,0.16210564970970154,0.16399270296096802,0.20000000298023224,0.17327859997749329,0.42701372504234314
-60.75,-2.0833333333333304,0.13724854588508606,0.11559896916151047,0.01938333362340927,0.0529114231467247,0.4382293224334717,0.15267431735992432,0.1545015573501587,0.20000000298023224,0.16648823022842407,0.4188459813594818
-60.583333333333336,-2.0833333333333304,0.14164240658283234,0.11068685352802277,0.058820635080337524,0.05831146985292435,0.4801248610019684,0.1699172407388687,0.17172075808048248,0.20000000298023224,0.17701326310634613,0.42181339859962463
-60.41666666666667,-2.0833333333333304,0.15133778750896454,0.11223482340574265,0.04462737962603569,0.04102616757154465,0.46203652024269104,0.1622525304555893,0.16404865682125092,0.20000000298023224,0.1739416867494583,0.4210103452205658
-60.25,-2.0833333333333304,0.08371882140636444,0.08509621769189835,0.0354103185236454,0.03371001034975052,0.3827880918979645,0.12414468824863434,0.12551367282867432,0,0.1467205435037613,0.34907808899879456
-60.083333333333336,-2.0833333333333304,0.0751241147518158,0.08247783780097961,0.05870753899216652,0.05001646652817726,0.4041355550289154,0.1340923011302948,0.13542971014976501,0,0.1515059918165207,0.35411909222602844
-59.91666666666667,-2.0833333333333304,0.09042368084192276,0.09418244659900665,0.09733135253190994,0.06007181107997894,0.4323904514312744,0.15487994253635406,0.1561204195022583,0,0.1558455228805542,0.3723186254501343
-59.75,-2.0833333333333304,0.1179313138127327,0.11951515823602676,0.1485111117362976,0.11695636063814163,0.47227826714515686,0.19503843784332275,0.19628286361694336,0.4000000059604645,0.15554162859916687,0.3553219139575958
-59.583333333333336,-2.0833333333333304,0.15473519265651703,0.16111448407173157,0.27890753746032715,0.2135324627161026,0.5354142189025879,0.26874077320098877,0.2696594297885895,1,0.15719950199127197,0.38067901134490967
-59.41666666666667,-2.0833333333333304,0.17753957211971283,0.17585699260234833,0.2306349277496338,0.18106390535831451,0.651119589805603,0.28324300050735474,0.2848614752292633,1,0.20690959692001343,0.4752625823020935
-59.25,-2.0833333333333304,0.2514275312423706,0.19409872591495514,0.20108135044574738,0.1766453981399536,0.7232633829116821,0.30930328369140625,0.3116006851196289,1,0.23307442665100098,0.5466179847717285
-59.083333333333336,-2.0833333333333304,0.3132665455341339,0.23947389423847198,0.18975277245044708,0.20613546669483185,0.7438786029815674,0.3385014533996582,0.34107789397239685,1,0.23152798414230347,0.5541258454322815
-58.91666666666667,-2.0833333333333304,0.32222050428390503,0.24651141464710236,0.10879761725664139,0.17279011011123657,0.7703947424888611,0.32414287328720093,0.3272439241409302,0.800000011920929,0.26194098591804504,0.6615971326828003
-58.75,-2.0833333333333304,0.33361464738845825,0.2581331133842468,0.07415913045406342,0.1459449827671051,0.7901604175567627,0.32040244340896606,0.32370978593826294,0.800000011920929,0.2809785306453705,0.7160012722015381
-58.583333333333336,-2.0833333333333304,0.2933274209499359,0.25079047679901123,0.0786297619342804,0.17526713013648987,0.754078209400177,0.31041860580444336,0.3135189414024353,0.800000011920929,0.2610907256603241,0.6754484176635742
-58.41666666666667,-2.0833333333333304,0.22835472226142883,0.22645248472690582,0.07489682734012604,0.12393440306186676,0.7201973795890808,0.2747671604156494,0.27744486927986145,0.800000011920929,0.25767964124679565,0.645300567150116
-58.25,-2.0833333333333304,0.2001345455646515,0.20455002784729004,0.06014722213149071,0.11209678649902344,0.7630802989006042,0.2680017650127411,0.2709062993526459,0.800000011920929,0.2833922803401947,0.7029330730438232
-58.083333333333336,-2.0833333333333304,0.3008561432361603,0.24450714886188507,0.05058452486991882,0.1034126803278923,0.8341291546821594,0.30669793486595154,0.3101351261138916,0.800000011920929,0.3118511140346527,0.783544659614563
-57.91666666666667,-2.0833333333333304,0.2950142025947571,0.2618614137172699,0.05944325402379036,0.09624774008989334,0.7837334275245667,0.2992600202560425,0.3023017346858978,0.800000011920929,0.289334237575531,0.7242901921272278
-57.75,-2.0833333333333304,0.21669957041740417,0.24404218792915344,0.07032063603401184,0.12722019851207733,0.7368974089622498,0.2790359854698181,0.2816896140575409,0.800000011920929,0.26521575450897217,0.6665767431259155
-57.583333333333336,-2.0833333333333304,0.2674483358860016,0.2799661159515381,0.07746031880378723,0.13522747159004211,0.7920881509780884,0.3104380667209625,0.31332528591156006,0.800000011920929,0.2827281653881073,0.7146278619766235
-57.41666666666667,-2.0833333333333304,0.2945029139518738,0.2999415695667267,0.10052023828029633,0.12275607883930206,0.8229190111160278,0.3281279504299164,0.33096271753311157,0.800000011920929,0.2918587923049927,0.7223987579345703
-57.25,-2.0833333333333304,0.2714521884918213,0.30853891372680664,0.1808420568704605,0.20693449676036835,0.8174936175346375,0.3570522665977478,0.35948505997657776,1,0.26233211159706116,0.6366515755653381
-57.083333333333336,-2.0833333333333304,0.2555815577507019,0.32675132155418396,0.43758055567741394,0.6283245086669922,0.8196931481361389,0.4935862123966217,0.49558597803115845,1,0.23028074204921722,0.564111590385437
