lon,lat,pa,tipo,pred,modelo,n_modelos
-49.75,-7.08333333333333,0,background,0.01662751263762742,BRT,1
-56.083333333333336,-11.583333333333329,0,background,0.02616761843695046,BRT,1
-61.583333333333336,-9.416666666666664,0,background,0.1328807275511026,BRT,1
-67.58333333333333,-1.0833333333333304,0,background,0.01348940517666378,BRT,1
-63.91666666666667,-5.58333333333333,0,background,0.0289020633731355,BRT,1
-69.08333333333333,-9.249999999999996,0,background,0.01716330005111178,BRT,1
-49.583333333333336,-3.916666666666664,0,background,0.04988769297851515,BRT,1
-67.75,-0.9166666666666644,0,background,0.01502842912146096,BRT,1
-46.41666666666667,-2.4166666666666643,0,background,0.19251912726081777,BRT,1
-52.083333333333336,-3.4166666666666643,0,background,0.09347279834134437,BRT,1
-57.75,1.0833333333333357,0,background,0.02574794764266439,BRT,1
-51.41666666666667,-8.58333333333333,0,background,0.01609231578334367,BRT,1
-62.25,-0.4166666666666643,0,background,0.03730069406718306,BRT,1
-55.91666666666667,-10.749999999999996,0,background,0.01127701537556969,BRT,1
-62.25,-8.916666666666664,0,background,0.062087758510577,BRT,1
-63.083333333333336,1.2500000000000029,0,background,0.0670148303085392,BRT,1
-65.08333333333333,-6.2499999999999964,0,background,0.04164705330199157,BRT,1
-68.41666666666667,-2.7499999999999964,0,background,0.01490375318862935,BRT,1
-64.08333333333333,-4.416666666666664,0,background,0.03956522991209835,BRT,1
-57.91666666666667,0.4166666666666696,0,background,0.03649009399539973,BRT,1
-67.08333333333333,-3.0833333333333304,0,background,0.01440130545630297,BRT,1
-69.41666666666667,-8.249999999999996,0,background,0.05894943832054127,BRT,1
-58.75,-0.08333333333333037,0,background,0.03826270052208297,BRT,1
-53.75,-8.916666666666664,0,background,0.01023211279595075,BRT,1
-54.583333333333336,-4.58333333333333,0,background,0.02128521406940798,BRT,1
-50.25,-6.08333333333333,0,background,0.01593580729544908,BRT,1
-54.41666666666667,-7.916666666666664,0,background,0.01070868189049091,BRT,1
-68.75,-0.7499999999999973,0,background,0.01175551135079554,BRT,1
-57.583333333333336,-12.416666666666664,0,background,0.02073646313441134,BRT,1
-50.083333333333336,-1.0833333333333304,0,background,0.47163139750915867,BRT,1
-65.91666666666667,-0.5833333333333304,0,background,0.0430678807175738,BRT,1
-58.083333333333336,-10.916666666666664,0,background,0.03142731187335063,BRT,1
-64.41666666666667,-4.08333333333333,0,background,0.04545949102924467,BRT,1
-60.91666666666667,-7.08333333333333,0,background,0.03134781528987046,BRT,1
-72.25,-6.58333333333333,0,background,0.01570314782430836,BRT,1
-68.75,-5.08333333333333,0,background,0.01534721114896232,BRT,1
-62.25,-1.4166666666666643,0,background,0.03824089035492207,BRT,1
-58.41666666666667,-8.749999999999996,0,background,0.0093582821648561,BRT,1
-70.08333333333333,-10.249999999999996,0,background,0.00938160227439303,BRT,1
-64.25,-10.916666666666664,0,background,0.03050499947768669,BRT,1
-52.41666666666667,-11.749999999999996,0,background,0.02351294314507563,BRT,1
-69.75,-7.416666666666664,0,background,0.04027801061754891,BRT,1
-69.75,-8.416666666666664,0,background,0.05676452965961633,BRT,1
-63.41666666666667,-5.916666666666664,0,background,0.0463680369013815,BRT,1
-50.91666666666667,-8.749999999999996,0,background,0.01060942158572616,BRT,1
-63.75,-5.58333333333333,0,background,0.03784995937450038,BRT,1
-50.75,-10.08333333333333,0,background,0.02544598072943384,BRT,1
-67.41666666666667,-9.58333333333333,0,background,0.04017077115465414,BRT,1
-51.583333333333336,-0.4166666666666643,0,background,0.3733063870869894,BRT,1
-67.75,-7.7499999999999964,0,background,0.15066893028842313,BRT,1
-45.91666666666667,-3.2499999999999964,0,background,0.11917811362899036,BRT,1
-62.583333333333336,-1.7499999999999971,0,background,0.02401076884532695,BRT,1
-54.583333333333336,-12.749999999999996,0,background,0.01652749625883377,BRT,1
-58.91666666666667,-10.58333333333333,0,background,0.02520169539584968,BRT,1
-52.583333333333336,-3.749999999999997,0,background,0.05392777567586573,BRT,1
-60.083333333333336,0.7500000000000027,0,background,0.08743588877529532,BRT,1
-54.083333333333336,-2.7499999999999964,0,background,0.06602306871091364,BRT,1
-53.41666666666667,-4.416666666666664,0,background,0.0246354327476726,BRT,1
-66.08333333333333,-1.2499999999999971,0,background,0.02547987979907362,BRT,1
-69.91666666666667,-5.916666666666664,0,background,0.0130792677665479,BRT,1
-57.583333333333336,-9.58333333333333,0,background,0.0094858919920426,BRT,1
-51.41666666666667,-2.4166666666666643,0,background,0.31850310604872045,BRT,1
-51.083333333333336,-2.4166666666666643,0,background,0.07978455327578525,BRT,1
-49.583333333333336,-7.08333333333333,0,background,0.01936023752429618,BRT,1
-54.91666666666667,-3.2499999999999964,0,background,0.10905799891444908,BRT,1
-48.91666666666667,-4.08333333333333,0,background,0.08454105881837339,BRT,1
-45.75,-4.416666666666664,0,background,0.0247503780987289,BRT,1
-71.41666666666667,-7.916666666666664,0,background,0.01563546314307621,BRT,1
-68.08333333333333,-1.5833333333333304,0,background,0.01669271407423441,BRT,1
-47.583333333333336,-4.2499999999999964,0,background,0.01172237455155429,BRT,1
-60.75,3.750000000000002,0,background,0.11667652368107458,BRT,1
-62.75,-4.7499999999999964,0,background,0.02217613423503397,BRT,1
-59.083333333333336,-8.916666666666664,0,background,0.01535540364262645,BRT,1
-59.083333333333336,-0.5833333333333304,0,background,0.29017195788779726,BRT,1
-58.083333333333336,-4.2499999999999964,0,background,0.07907897907003134,BRT,1
-62.25,3.0833333333333357,0,background,0.03478103907854187,BRT,1
-57.25,-1.5833333333333304,0,background,0.3709601757293785,BRT,1
-66.91666666666667,-5.08333333333333,0,background,0.03816429861667833,BRT,1
-69.91666666666667,-9.416666666666664,0,background,0.01327254644781699,BRT,1
-47.41666666666667,-2.4166666666666643,0,background,0.12868399882237674,BRT,1
-57.75,-6.7499999999999964,0,background,0.01908928370910364,BRT,1
-60.083333333333336,4.416666666666669,0,background,0.02480522875688959,BRT,1
-63.91666666666667,-0.5833333333333304,0,background,0.04084028948363783,BRT,1
-47.91666666666667,-3.749999999999997,0,background,0.02299192708695286,BRT,1
-66.58333333333333,-0.08333333333333037,0,background,0.03163414949421667,BRT,1
-66.91666666666667,-7.916666666666664,0,background,0.091216539147793,BRT,1
-59.083333333333336,-2.4166666666666643,0,background,0.2946425290547373,BRT,1
-56.91666666666667,-8.249999999999996,0,background,0.0115615002809194,BRT,1
-48.583333333333336,-1.4166666666666643,0,background,0.0697350595827678,BRT,1
-67.75,-9.08333333333333,0,background,0.0466586462886558,BRT,1
-63.75,-10.08333333333333,0,background,0.17807954459785635,BRT,1
-54.083333333333336,-9.249999999999996,0,background,0.01309941888126336,BRT,1
-68.25,-6.916666666666664,0,background,0.11258536793714764,BRT,1
-71.75,-6.7499999999999964,0,background,0.02237752257625684,BRT,1
-65.25,-1.4166666666666643,0,background,0.01680458976174627,BRT,1
-66.25,-3.916666666666664,0,background,0.01605885486709413,BRT,1
-56.91666666666667,-8.416666666666664,0,background,0.01147948142016152,BRT,1
-58.41666666666667,-15.416666666666664,0,background,0.02446249850743919,BRT,1
-52.91666666666667,-1.7499999999999971,0,background,0.03177014693557707,BRT,1
-67.41666666666667,0.5833333333333357,0,background,0.02056921630602207,BRT,1
-62.41666666666667,-4.7499999999999964,0,background,0.04650509255909631,BRT,1
-56.41666666666667,-4.08333333333333,0,background,0.0786625291269584,BRT,1
-50.25,-1.7499999999999971,0,background,0.10403413197210878,BRT,1
-56.75,1.0833333333333357,0,background,0.06861834651949542,BRT,1
-66.91666666666667,-9.58333333333333,0,background,0.13338397932712065,BRT,1
-52.583333333333336,-3.5833333333333304,0,background,0.03924462665741024,BRT,1
-63.25,-2.5833333333333304,0,background,0.01245014052977411,BRT,1
-56.25,-1.7499999999999971,0,background,0.31446779463475305,BRT,1
-66.25,-6.7499999999999964,0,background,0.02307314863129026,BRT,1
-53.91666666666667,-11.583333333333329,0,background,0.03146826884124607,BRT,1
-61.583333333333336,-6.416666666666664,0,background,0.02532875552163197,BRT,1
-57.25,-10.249999999999996,0,background,0.01890296965175796,BRT,1
-62.75,-2.0833333333333304,0,background,0.01301810643504954,BRT,1
-53.41666666666667,-7.7499999999999964,0,background,0.01028732490032933,BRT,1
-58.25,-3.916666666666664,0,background,0.09758475215057363,BRT,1
-66.58333333333333,-8.08333333333333,0,background,0.08882514381836835,BRT,1
-69.08333333333333,-0.7499999999999973,0,background,0.01121760160382971,BRT,1
-60.583333333333336,1.7500000000000029,0,background,0.06459248177967226,BRT,1
-68.25,-9.249999999999996,0,background,0.01575075001249043,BRT,1
-66.41666666666667,-3.5833333333333304,0,background,0.01447756637202995,BRT,1
-68.08333333333333,-9.08333333333333,0,background,0.05920205420606896,BRT,1
-59.162667,-8.999722,1,presenca,0.31414589216332833,MaxEnt,1
-46.799722,-3.6225,1,presenca,0.2667378995622771,MaxEnt,1
-52.514444,-0.295278,1,presenca,0.9634368593744675,MaxEnt,1
-62,-9.116111,1,presenca,0.7577560625112061,MaxEnt,1
-63.94,-8.854167,1,presenca,0.5758346896130719,MaxEnt,1
-52.380833,-1.599167,1,presenca,0.528696454511923,MaxEnt,1
-52.946266,1.963061,1,presenca,0.8001672970133857,MaxEnt,1
-51.972222,0.973889,1,presenca,0.8351265151873537,MaxEnt,1
-64.048056,-9.081667,1,presenca,0.6785385786758846,MaxEnt,1
-59.860682,-2.442484,1,presenca,0.47704298253527266,MaxEnt,1
-59.685556,-2.315278,1,presenca,0.5703370053132629,MaxEnt,1
-60.535278,-3.603056,1,presenca,0.6226228968939579,MaxEnt,1
-57.846944,-9.122222,1,presenca,0.11907431224793974,MaxEnt,1
-51.658889,0.9675,1,presenca,0.878979937715527,MaxEnt,1
-56.306111,-1.655278,1,presenca,0.7795985232642405,MaxEnt,1
-61.595136,-7.948514,1,presenca,0.7039621061527912,MaxEnt,1
-63.591667,-8.581667,1,presenca,0.7406764064956829,MaxEnt,1
-60.285058,-2.439172,1,presenca,0.5736680645361343,MaxEnt,1
-51.972222,-0.973889,1,presenca,0.9502996174838918,MaxEnt,1
-64.736111,-9.744722,1,presenca,0.4519542233219034,MaxEnt,1
-64.95,-9.646944,1,presenca,0.3494011871374042,MaxEnt,1
-48.798889,-2.797222,1,presenca,0.5960379011564547,MaxEnt,1
-51.986389,-2.301667,1,presenca,0.8635348163201662,MaxEnt,1
-49.16,-3.035278,1,presenca,0.5458133806655932,MaxEnt,1
-63,-11,1,presenca,0.2178879937805719,MaxEnt,1
-53,-4,1,presenca,0.2394467543878712,MaxEnt,1
-52.63,0.57,1,presenca,0.40583192923695055,MaxEnt,1
-51.61687,-0.012935833,1,presenca,0.9717591993845702,MaxEnt,1
-52.45,0.9,1,presenca,0.8611760210121465,MaxEnt,1
-51.4,2.39,1,presenca,0.9893157749155588,MaxEnt,1
-51.18,3.43,1,presenca,0.914425205579247,MaxEnt,1
-51.53,2.03,1,presenca,0.9196159050958772,MaxEnt,1
-52.22,0.81,1,presenca,0.8433134166990719,MaxEnt,1
-51.93,2.93,1,presenca,0.9343635774837196,MaxEnt,1
-52.95556944,1.018297222,1,presenca,0.5742021986768089,MaxEnt,1
-52.08,0.9,1,presenca,0.8445016200716058,MaxEnt,1
-53.225626,0.77088,1,presenca,0.7146638240060574,MaxEnt,1
-60.17,-2.63,1,presenca,0.637379080708991,MaxEnt,1
-66.08333333333333,-9.08333333333333,0,background,0.4514574919706551,MaxEnt,1
-63.75,0.4166666666666696,0,background,0.2845490083393699,MaxEnt,1
-65.75,-4.416666666666664,0,background,0.25696138850854355,MaxEnt,1
-72.91666666666667,-7.416666666666664,0,background,0.18002423703657533,MaxEnt,1
-63.75,-11.083333333333329,0,background,0.29940104412375546,MaxEnt,1
-53.25,2.0833333333333357,0,background,0.4759234738744941,MaxEnt,1
-57.91666666666667,-10.916666666666664,0,background,0.22180541039956092,MaxEnt,1
-67.91666666666667,-6.916666666666664,0,background,0.6602894392294598,MaxEnt,1
-51.083333333333336,-7.2499999999999964,0,background,0.0635317044332957,MaxEnt,1
-71.08333333333333,-6.2499999999999964,0,background,0.10385323109936162,MaxEnt,1
-67.41666666666667,-1.2499999999999971,0,background,0.02937869529989878,MaxEnt,1
-56.91666666666667,-12.916666666666664,0,background,0.01783093639718858,MaxEnt,1
-50.583333333333336,0.25000000000000266,0,background,0.2807779215263507,MaxEnt,1
-55.75,1.9166666666666692,0,background,0.1896180156524666,MaxEnt,1
-60.583333333333336,1.9166666666666692,0,background,0.40324689837213457,MaxEnt,1
-61.75,-1.7499999999999971,0,background,0.18367132069494307,MaxEnt,1
-63.583333333333336,-1.0833333333333304,0,background,0.16020058941929594,MaxEnt,1
-60.583333333333336,3.5833333333333357,0,background,0.35304213357375047,MaxEnt,1
-67.08333333333333,-0.7499999999999973,0,background,0.09741600354540504,MaxEnt,1
-67.41666666666667,-2.4166666666666643,0,background,0.02732133134521408,MaxEnt,1
-52.083333333333336,-9.58333333333333,0,background,0.11927722247871952,MaxEnt,1
-67.75,-7.916666666666664,0,background,0.7046040145237588,MaxEnt,1
-56.75,-3.2499999999999964,0,background,0.8399424136455872,MaxEnt,1
-51.41666666666667,4.083333333333336,0,background,0.9013803374039072,MaxEnt,1
-51.083333333333336,-7.08333333333333,0,background,0.04972589995439225,MaxEnt,1
-68.25,-2.9166666666666643,0,background,0.02201975312601567,MaxEnt,1
-52.91666666666667,-1.5833333333333304,0,background,0.5292785482848552,MaxEnt,1
-45.91666666666667,-1.2499999999999971,0,background,0.09890331673460306,MaxEnt,1
-61.25,2.7500000000000027,0,background,0.3831672742799659,MaxEnt,1
-66.08333333333333,-8.08333333333333,0,background,0.6102947178820896,MaxEnt,1
-53.25,-6.2499999999999964,0,background,0.06267992219150398,MaxEnt,1
-65.08333333333333,-7.416666666666664,0,background,0.3501570397708481,MaxEnt,1
-61.75,-9.08333333333333,0,background,0.7253750876989431,MaxEnt,1
-64.91666666666667,-2.7499999999999964,0,background,0.01566657028335427,MaxEnt,1
-52.91666666666667,-3.916666666666664,0,background,0.31897987215792334,MaxEnt,1
-55.75,-0.08333333333333037,0,background,0.33633618608530047,MaxEnt,1
-67.91666666666667,-2.0833333333333304,0,background,0.00930832147277538,MaxEnt,1
-65.75,-8.249999999999996,0,background,0.5623162205107577,MaxEnt,1
-52.083333333333336,-4.2499999999999964,0,background,0.4465594160129712,MaxEnt,1
-61.583333333333336,3.5833333333333357,0,background,0.5423848124737347,MaxEnt,1
-67.41666666666667,-3.2499999999999964,0,background,0.08984689966805826,MaxEnt,1
-59.583333333333336,-8.416666666666664,0,background,0.3931948129064716,MaxEnt,1
-51.25,-8.416666666666664,0,background,0.05440934446654877,MaxEnt,1
-54.75,-7.416666666666664,0,background,0.13197894243757946,MaxEnt,1
-61.75,-10.58333333333333,0,background,0.7440738919221042,MaxEnt,1
-70.58333333333333,-6.08333333333333,0,background,0.3310113505948057,MaxEnt,1
-72.08333333333333,-6.2499999999999964,0,background,0.12894262916317578,MaxEnt,1
-55.583333333333336,-4.7499999999999964,0,background,0.30654836432958377,MaxEnt,1
-60.75,-5.916666666666664,0,background,0.1996089643985971,MaxEnt,1
-48.41666666666667,-2.9166666666666643,0,background,0.5290420212209274,MaxEnt,1
-60.083333333333336,-12.083333333333329,0,background,0.11867312920726292,MaxEnt,1
-61.75,-7.2499999999999964,0,background,0.4455722994533527,MaxEnt,1
-51.583333333333336,-6.08333333333333,0,background,0.06021412855812969,MaxEnt,1
-58.083333333333336,-2.0833333333333304,0,background,0.8341291726298203,MaxEnt,1
-54.083333333333336,-1.4166666666666643,0,background,0.6575536568467416,MaxEnt,1
-69.41666666666667,-4.7499999999999964,0,background,0.28509511977982405,MaxEnt,1
-45.75,-2.2499999999999973,0,background,0.6698325284420777,MaxEnt,1
-67.08333333333333,-9.58333333333333,0,background,0.5649970402663631,MaxEnt,1
-61.583333333333336,-11.583333333333329,0,background,0.4573768575834397,MaxEnt,1
-54.75,-7.7499999999999964,0,background,0.16356042998457165,MaxEnt,1
-62.25,-5.58333333333333,0,background,0.1738625076825434,MaxEnt,1
-68.41666666666667,-2.2499999999999973,0,background,0.00552070587526831,MaxEnt,1
-67.75,-7.2499999999999964,0,background,0.7034927610076019,MaxEnt,1
-54.41666666666667,-8.249999999999996,0,background,0.11465547275682376,MaxEnt,1
-47.41666666666667,-2.2499999999999973,0,background,0.5722767124536831,MaxEnt,1
-69.75,-6.2499999999999964,0,background,0.31636280440697795,MaxEnt,1
-57.91666666666667,-2.2499999999999973,0,background,0.8253464479477048,MaxEnt,1
-60.25,-9.08333333333333,0,background,0.5656380338703344,MaxEnt,1
-65.25,-10.416666666666664,0,background,0.35635182340645455,MaxEnt,1
-62.083333333333336,-11.749999999999996,0,background,0.31323033222595775,MaxEnt,1
-58.91666666666667,-10.749999999999996,0,background,0.21028301931704407,MaxEnt,1
-67.58333333333333,-7.416666666666664,0,background,0.7234280092058176,MaxEnt,1
-62.083333333333336,-12.416666666666664,0,background,0.3255399970426752,MaxEnt,1
-63.583333333333336,0.25000000000000266,0,background,0.2662760800267959,MaxEnt,1
-57.75,-5.08333333333333,0,background,0.540927485680323,MaxEnt,1
-50.083333333333336,-0.5833333333333304,0,background,0.9189532187679073,MaxEnt,1
-54.25,-0.7499999999999973,0,background,0.4687833972970673,MaxEnt,1
-60.91666666666667,-8.249999999999996,0,background,0.6384694675131928,MaxEnt,1
-60.75,-4.416666666666664,0,background,0.3545352340057588,MaxEnt,1
-63.41666666666667,-4.916666666666664,0,background,0.07771589572203241,MaxEnt,1
-53.583333333333336,-3.749999999999997,0,background,0.3340603027214252,MaxEnt,1
-68.08333333333333,0.4166666666666696,0,background,0.00438322457868756,MaxEnt,1
-50.583333333333336,-9.416666666666664,0,background,0.2192609196347962,MaxEnt,1
-60.91666666666667,-10.249999999999996,0,background,0.6469674022413556,MaxEnt,1
-60.75,-1.2499999999999971,0,background,0.25458989320071945,MaxEnt,1
-66.91666666666667,0.9166666666666696,0,background,0.0108860541806498,MaxEnt,1
-65.75,0.25000000000000266,0,background,0.3515245369736152,MaxEnt,1
-71.91666666666667,-9.749999999999996,0,background,0.06951702619111966,MaxEnt,1
-67.75,-2.7499999999999964,0,background,0.08119322075604651,MaxEnt,1
-70.08333333333333,-6.916666666666664,0,background,0.425982761807948,MaxEnt,1
-51.91666666666667,-7.08333333333333,0,background,0.05238964245597199,MaxEnt,1
-54.41666666666667,-1.0833333333333304,0,background,0.5139572412271858,MaxEnt,1
-49.083333333333336,-4.916666666666664,0,background,0.33947621336349176,MaxEnt,1
-62.75,-3.4166666666666643,0,background,0.14535451935702126,MaxEnt,1
-60.083333333333336,1.0833333333333357,0,background,0.3543672250167742,MaxEnt,1
-67.58333333333333,1.5833333333333357,0,background,0.02127771313029469,MaxEnt,1
-58.083333333333336,-11.083333333333329,0,background,0.2187947036364919,MaxEnt,1
-55.91666666666667,-4.08333333333333,0,background,0.691791868149068,MaxEnt,1
-56.583333333333336,-4.416666666666664,0,background,0.5438001702625299,MaxEnt,1
-60.083333333333336,-12.916666666666664,0,background,0.06029134064143826,MaxEnt,1
-52.75,-6.2499999999999964,0,background,0.05484963223642936,MaxEnt,1
-62.25,-2.0833333333333304,0,background,0.09993668187704108,MaxEnt,1
-54.91666666666667,-2.4166666666666643,0,background,0.6926516396685316,MaxEnt,1
-57.583333333333336,-14.749999999999996,0,background,0.04118057101963846,MaxEnt,1
-63.25,-3.749999999999997,0,background,0.14625813634245,MaxEnt,1
-59.75,-4.416666666666664,0,background,0.5089444552562691,MaxEnt,1
-61.583333333333336,-7.916666666666664,0,background,0.7039621061527912,MaxEnt,1
-51.41666666666667,-0.7499999999999973,0,background,0.9021091568747044,MaxEnt,1
-62.583333333333336,2.916666666666669,0,background,0.1886296865618672,MaxEnt,1
-68.58333333333333,-1.5833333333333304,0,background,0.00618743773406593,MaxEnt,1
-56.91666666666667,-0.24999999999999736,0,background,0.5667739687085437,MaxEnt,1
-53.75,-7.08333333333333,0,background,0.10024571702639272,MaxEnt,1
-61.583333333333336,-10.916666666666664,0,background,0.4544096320167529,MaxEnt,1
-53.41666666666667,1.4166666666666692,0,background,0.5615085322907484,MaxEnt,1
-52.583333333333336,-10.416666666666664,0,background,0.05226882786342901,MaxEnt,1
-54.25,-12.583333333333329,0,background,0.02464811733678351,MaxEnt,1
-51.583333333333336,3.0833333333333357,0,background,0.9892872872479438,MaxEnt,1
-48.75,-0.9166666666666644,0,background,0.3979892351107269,MaxEnt,1
-66.25,-7.916666666666664,0,background,0.6095484177319621,MaxEnt,1
-64.08333333333333,-2.0833333333333304,0,background,0.02434423528547402,MaxEnt,1
-50.91666666666667,-2.0833333333333304,0,background,0.7239599272971909,MaxEnt,1
-70.25,-9.416666666666664,0,background,0.11797158545637663,MaxEnt,1
-48.75,-8.58333333333333,0,background,0.16803293713132772,MaxEnt,1
-55.25,1.2500000000000029,0,background,0.21652531966866664,MaxEnt,1
-56.75,-13.416666666666664,0,background,0.02124005649908511,MaxEnt,1
-51.91666666666667,1.9166666666666692,0,background,0.8958150237863078,MaxEnt,1
-53.75,-7.7499999999999964,0,background,0.06137614444166894,MaxEnt,1
-64.91666666666667,-0.7499999999999973,0,background,0.1091558786400988,MaxEnt,1
-61.583333333333336,-4.08333333333333,0,background,0.3053165559252504,MaxEnt,1
-51.41666666666667,-9.58333333333333,0,background,0.04418093382894195,MaxEnt,1
-54.25,-11.916666666666664,0,background,0.09844323200985829,MaxEnt,1
-62.91666666666667,-1.0833333333333304,0,background,0.23543700462326825,MaxEnt,1
-50.583333333333336,-7.58333333333333,0,background,0.03402861763500131,MaxEnt,1
-61.41666666666667,4.083333333333336,0,background,0.7622592446268083,MaxEnt,1
-59.41666666666667,-15.416666666666664,0,background,0.4414790593358535,MaxEnt,1
-56.25,-2.2499999999999973,0,background,0.9173646171721376,MaxEnt,1
-58.583333333333336,-0.4166666666666643,0,background,0.5457680220583903,MaxEnt,1
-68.41666666666667,-7.58333333333333,0,background,0.7070264155660686,MaxEnt,1
-59.75,-9.08333333333333,0,background,0.3851701538557646,MaxEnt,1
-60.75,-2.5833333333333304,0,background,0.6000413189346443,MaxEnt,1
-60.91666666666667,1.4166666666666692,0,background,0.4253647294281242,MaxEnt,1
-56.75,0.7500000000000027,0,background,0.44951773667123707,MaxEnt,1
-50.583333333333336,0.5833333333333357,0,background,0.26188257106670076,MaxEnt,1
-65.41666666666667,-2.7499999999999964,0,background,0.0197338388120537,MaxEnt,1
-54.91666666666667,-5.2499999999999964,0,background,0.1928384613215507,MaxEnt,1
-49.41666666666667,-2.7499999999999964,0,background,0.7276743444496601,MaxEnt,1
-62.583333333333336,-12.083333333333329,0,background,0.32643611712948906,MaxEnt,1
-53.083333333333336,-4.416666666666664,0,background,0.20058821420294437,MaxEnt,1
-63.583333333333336,-9.749999999999996,0,background,0.5443906522390759,MaxEnt,1
-70.08333333333333,-9.249999999999996,0,background,0.1483667486104009,MaxEnt,1
-54.91666666666667,-10.249999999999996,0,background,0.12822560160069962,MaxEnt,1
-71.75,-8.749999999999996,0,background,0.12620187993495602,MaxEnt,1
-72.41666666666667,-5.58333333333333,0,background,0.10837376097223396,MaxEnt,1
-63.083333333333336,-5.7499999999999964,0,background,0.4985366070998112,MaxEnt,1
-60.25,-6.2499999999999964,0,background,0.2453606767547296,MaxEnt,1
-61.75,-4.08333333333333,0,background,0.07396044948996705,MaxEnt,1
-60.41666666666667,-12.416666666666664,0,background,0.22933715609478456,MaxEnt,1
-66.58333333333333,-3.916666666666664,0,background,0.1409179980165619,MaxEnt,1
-53.083333333333336,0.0833333333333357,0,background,0.8633334064756853,MaxEnt,1
-53.583333333333336,-10.249999999999996,0,background,0.11790365545218018,MaxEnt,1
-50.41666666666667,-1.0833333333333304,0,background,0.8680960016896287,MaxEnt,1
-69.08333333333333,0.7500000000000027,0,background,0.0142382830707739,MaxEnt,1
-56.75,-1.9166666666666643,0,background,0.9003874684285663,MaxEnt,1
-62.083333333333336,-8.916666666666664,0,background,0.4527860437614595,MaxEnt,1
-56.25,-0.4166666666666643,0,background,0.46397682471388746,MaxEnt,1
-47.583333333333336,-3.4166666666666643,0,background,0.31111489978974893,MaxEnt,1
-64.58333333333333,-10.08333333333333,0,background,0.31568312421889777,MaxEnt,1
-64.91666666666667,-9.249999999999996,0,background,0.4230160082562966,MaxEnt,1
-55.083333333333336,-10.916666666666664,0,background,0.07378941180929743,MaxEnt,1
-65.08333333333333,-3.5833333333333304,0,background,0.1235861690225748,MaxEnt,1
-54.583333333333336,-8.416666666666664,0,background,0.16218235555853178,MaxEnt,1
-65.91666666666667,-6.58333333333333,0,background,0.3775644927590023,MaxEnt,1
-47.583333333333336,-4.7499999999999964,0,background,0.06388644495166418,MaxEnt,1
-55.083333333333336,-11.416666666666664,0,background,0.07757116065386704,MaxEnt,1
-58.91666666666667,-5.08333333333333,0,background,0.5112460329568539,MaxEnt,1
-53.083333333333336,-3.2499999999999964,0,background,0.34647998533917856,MaxEnt,1
-67.75,0.9166666666666696,0,background,0.00635235570235293,MaxEnt,1
-72.08333333333333,-7.916666666666664,0,background,0.18749495386758183,MaxEnt,1
-57.25,-2.0833333333333304,0,background,0.8174936353375541,MaxEnt,1
-69.41666666666667,0.25000000000000266,0,background,0.00949416436997518,MaxEnt,1
-69.41666666666667,-0.7499999999999973,0,background,0.02893117713464554,MaxEnt,1
-53.91666666666667,-2.4166666666666643,0,background,0.5394795103879307,MaxEnt,1
-58.75,-6.2499999999999964,0,background,0.2551590751344909,MaxEnt,1
-59.41666666666667,-9.416666666666664,0,background,0.4346725290611868,MaxEnt,1
-52.25,-8.08333333333333,0,background,0.04658359052627814,MaxEnt,1
-66.41666666666667,-9.749999999999996,0,background,0.46673029365256963,MaxEnt,1
-70.08333333333333,-10.749999999999996,0,background,0.10571867831913528,MaxEnt,1
-55.083333333333336,-5.7499999999999964,0,background,0.21194777471922932,MaxEnt,1
-61.91666666666667,-1.4166666666666643,0,background,0.3040480253232978,MaxEnt,1
-48.41666666666667,-2.2499999999999973,0,background,0.4582851202573056,MaxEnt,1
-53.583333333333336,-1.2499999999999971,0,background,0.611994987925381,MaxEnt,1
-48.583333333333336,-6.08333333333333,0,background,0.11833223012050088,MaxEnt,1
-52.583333333333336,-10.08333333333333,0,background,0.09555557806377513,MaxEnt,1
-64.08333333333333,-0.24999999999999736,0,background,0.17832725016106066,MaxEnt,1
-52.41666666666667,-10.416666666666664,0,background,0.07452838823418584,MaxEnt,1
-58.75,-3.0833333333333304,0,background,0.7480587497007904,MaxEnt,1
-49.083333333333336,-6.916666666666664,0,background,0.17158182887006646,MaxEnt,1
-61.25,4.083333333333336,0,background,0.5411164573353242,MaxEnt,1
-50.91666666666667,-4.916666666666664,0,background,0.16477003609507923,MaxEnt,1
-50.91666666666667,-6.58333333333333,0,background,0.06957239617641808,MaxEnt,1
-55.25,-8.58333333333333,0,background,0.25337305866721893,MaxEnt,1
-58.91666666666667,-10.08333333333333,0,background,0.47280509934927784,MaxEnt,1
-66.25,0.25000000000000266,0,background,0.06578667197702359,MaxEnt,1
-60.25,-7.08333333333333,0,background,0.18269455970668613,MaxEnt,1
-60.583333333333336,2.916666666666669,0,background,0.3590859186266714,MaxEnt,1
-57.25,-9.249999999999996,0,background,0.09457249408524626,MaxEnt,1
-58.41666666666667,0.5833333333333357,0,background,0.33019421241811564,MaxEnt,1
-69.41666666666667,-5.7499999999999964,0,background,0.3001904432159739,MaxEnt,1
-58.91666666666667,-4.916666666666664,0,background,0.5925693469830898,MaxEnt,1
-55.583333333333336,-10.916666666666664,0,background,0.11226194908008837,MaxEnt,1
-58.91666666666667,-6.08333333333333,0,background,0.28728853553496025,MaxEnt,1
-64.08333333333333,-1.2499999999999971,0,background,0.06408344152709788,MaxEnt,1
