lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,tipo
-53.41666666666667,-2.2499999999999973,81.91516876220703,58.01963806152344,31.714750289916992,25.698667526245117,1746,289,27,105,659,Background amazônico
-66.41666666666667,-8.08333333333333,77.829010009765625,51.08702087402344,32.203250885009766,25.927125930786133,2194,304,31,529,196,Background amazônico
-63.41666666666667,-7.7499999999999964,73.3859634399414,40.8112678527832,32.98649978637695,25.69070816040039,2250,323,20,510,205,Background amazônico
-50.41666666666667,-9.249999999999996,70.7288589477539,44.57895278930664,34.881752014160156,25.855833053588867,1880,297,8,282,71,Background amazônico
-61.083333333333336,-2.4166666666666643,85.5272216796875,35.5294189453125,31.648000717163086,26.363666534423828,2439,317,93,416,533,Background amazônico
-58.083333333333336,1.5833333333333357,78.86268615722656,55.56723403930664,31.517000198364258,25.101707458496094,1833,323,55,197,874,Background amazônico
-52.583333333333336,-4.58333333333333,79.0668716430664,42.107704162597656,31.607999801635742,24.56595802307129,1707,278,31,207,801,Background amazônico
-48.41666666666667,-5.7499999999999964,72.43560028076172,51.5456428527832,34.388248443603516,25.437957763671875,1612,298,20,169,787,Background amazônico
-58.75,-6.7499999999999964,71.364776611328125,35.52728271484375,33.450748443603516,26.072040557861328,2147,317,25,466,915,Background amazônico
-51.583333333333336,-4.7499999999999964,79.28653717041016,39.405982971191406,31.630250930786133,24.5002498626709,1836,320,29,206,908,Background amazônico
-56.083333333333336,1.0833333333333357,79.32723236083984,55.41227722167969,32.004249572753906,25.29345703125,2041,364,58,200,565,Background amazônico
-64.58333333333333,-10.749999999999996,75.28327941894531,61.17673110961914,33.177249908447266,26.320791244506836,1756,275,15,405,149,Background amazônico
-59.083333333333336,-15.249999999999996,69.18650817871094,148.75643920898438,33.07925033569336,26.233081817626953,1569,279,16,527,100,Background amazônico
-53.083333333333336,-10.416666666666664,69.90901184082031,44.77229309082031,34.69200134277344,25.75316619873047,2159,366,3,569,54,Background amazônico
-69.08333333333333,-10.08333333333333,74.1250991821289,84.33203125,31.406999588012695,25.282249450683594,1792,261,27,595,106,Background amazônico
-62.75,3.5833333333333357,88.31575775146484,42.61613464355469,29.63224983215332,23.264957427978516,2535,365,84,523,1019,Background amazônico
-68.91666666666667,-6.58333333333333,81.55451965332031,45.257869720458984,31.70050048828125,25.797958374023438,2433,334,60,569,238,Background amazônico
-61.583333333333336,-5.2499999999999964,83.411468505859375,30.64830780029297,32.673248291015625,26.76599884033203,2403,307,76,478,887,Background amazônico
-62.583333333333336,0.25000000000000266,88.61011505126953,41.80625534057617,32.300750732421875,26.25208282470703,2184,331,105,361,736,Background amazônico
-63.41666666666667,-8.416666666666664,72.20226287841797,43.57695007324219,32.79499816894531,25.679874420166016,2244,344,17,495,180,Background amazônico
-68.25,-9.916666666666664,72.2513427734375,88.02259826660156,31.679000854492188,25.41724967956543,1738,232,45,533,174,Background amazônico
-54.91666666666667,0.4166666666666696,81.16239929199219,58.48454666137695,30.699750900268555,24.1721248626709,2281,351,71,243,717,Background amazônico
-69.58333333333333,-10.916666666666664,71.74108123779297,87.57747650146484,31.75200080871582,25.257625579833984,1606,226,19,563,70,Background amazônico
-63.583333333333336,3.5833333333333357,89.20048522949219,41.62190628051758,30.677000045776367,24.092666625976563,2722,390,91,584,1072,Background amazônico
-62.41666666666667,-7.7499999999999964,72.63056182861328,39.36025619506836,33.141998291015625,25.649124145507813,2144,339,22,274,218,Background amazônico
-56.583333333333336,-8.08333333333333,66.4035415649414,46.385520935058594,33.949501037597656,24.83387565612793,2151,343,12,308,940,Background amazônico
-60.25,-7.58333333333333,72.478912353515625,33.39564514160156,33.375999450683594,25.84466552734375,2271,334,21,349,958,Background amazônico
-60.75,2.7500000000000027,81.27757263183594,73.54862213134766,33.86775207519531,26.879667282104492,1731,343,40,256,851,Background amazônico
-56.75,-2.7499999999999964,76.36225891113281,69.00445556640625,33.14025115966797,26.527915954589844,2398,346,67,270,933,Background amazônico
-56.583333333333336,-4.7499999999999964,77.25043487548828,54.44858932495117,32.73625183105469,26.215415954589844,2189,322,65,394,859,Background amazônico
-53.91666666666667,-0.4166666666666643,80.62762451171875,60.88576889038086,31.614749908447266,25.25583267211914,2320,336,56,231,773,Background amazônico
-62.083333333333336,-4.916666666666664,84.16960906982422,28.09847640991211,32.37900161743164,26.627540588378906,2436,306,82,479,866,Background amazônico
-60.91666666666667,-6.2499999999999964,78.49036407470703,33.628562927246094,33.31100082397461,26.586750030517578,2533,338,53,546,1006,Background amazônico
-53.91666666666667,-2.0833333333333304,79.91703033447266,61.98270797729492,32.027748107910156,26.168832778930664,1618,283,22,92,766,Background amazônico
-62.083333333333336,-12.916666666666664,70.67799377441406,82.81330871582031,32.84349822998047,25.73295783996582,1532,264,8,532,85,Background amazônico
-62.75,1.4166666666666692,88.03826141357422,47.798091888427734,32.33774948120117,26.032459259033203,2000,308,84,317,762,Background amazônico
-53.583333333333336,-6.08333333333333,74.70294189453125,36.34950256347656,32.659000396728516,24.512540817260742,1961,317,23,261,909,Background amazônico
-49.083333333333336,-4.08333333333333,82.0156021118164,53.78313064575195,33.24700164794922,25.98287582397461,2085,384,31,146,1038,Background amazônico
-60.75,-1.0833333333333304,84.02892303466797,38.95680236816406,31.715749740600586,26.22079086303711,2337,307,131,424,686,Background amazônico
-54.583333333333336,-3.4166666666666643,77.84520721435547,55.304752349853516,31.34724998474121,25.096416473388672,1763,304,36,185,757,Background amazônico
-58.25,-16.249999999999996,67.72382354736328,174.06814575195313,34.16225051879883,27.303791046142578,1412,249,23,478,82,Background amazônico
-60.41666666666667,-9.249999999999996,69.71583557128906,40.80657196044922,33.659000396728516,25.441457748413086,2153,336,9,271,121,Background amazônico
-48.41666666666667,-3.2499999999999964,87.18194580078125,40.714012145996094,31.860750198364258,25.855499267578125,2125,397,46,209,1051,Background amazônico
-58.25,-12.083333333333329,69.44319915771484,83.38573455810547,33.159000396728516,25.007665634155273,2002,338,4,454,74,Background amazônico
-72.41666666666667,-7.916666666666664,78.17267608642578,56.57024002075195,30.9372501373291,25.288625717163086,2095,285,46,649,183,Background amazônico
-67.58333333333333,-4.916666666666664,81.72428894042969,36.45757293701172,31.690250396728516,26.118833541870117,2619,324,93,584,349,Background amazônico
-67.75,-9.416666666666664,73.41292572021484,80.66931915283203,31.879499435424805,25.50929069519043,1872,264,35,577,193,Background amazônico
-72.41666666666667,-7.08333333333333,79.48919677734375,51.059539794921875,30.80175018310547,25.33595848083496,2397,283,80,723,261,Background amazônico
-51.083333333333336,3.416666666666669,74.29773712158203,62.92389678955078,33.046993255615234,26.072132110595703,2843,416,45,180,1047,Background amazônico
-65.25,-4.58333333333333,84.41063690185547,27.904123306274414,32.005001068115234,26.391000747680664,2331,301,93,468,412,Background amazônico
-54.083333333333336,-6.416666666666664,73.23279571533203,36.9755859375,33.23125076293945,25.07783317565918,2056,323,20,277,947,Background amazônico
-48.583333333333336,-8.08333333333333,70.04322814941406,58.35417938232422,34.14875030517578,24.54083251953125,1840,304,8,284,804,Background amazônico
-65.08333333333333,-3.2499999999999964,87.20558166503906,26.75313377380371,32.00075149536133,26.560083389282227,2930,336,150,620,659,Background amazônico
-54.41666666666667,-6.2499999999999964,73.27863311767578,38.883522033691406,33.06399917602539,25.071208953857422,2102,332,21,277,962,Background amazônico
-57.91666666666667,-5.2499999999999964,75.862091064453125,45.75032043457031,32.75,26.27604103088379,2317,318,50,418,928,Background amazônico
-68.75,-6.2499999999999964,81.78203582763672,43.4683837890625,31.5575008392334,25.687915802001953,2581,341,69,604,253,Background amazônico
-56.91666666666667,-10.916666666666664,70.36394500732422,50.68134689331055,33.502498626708984,25.02370834350586,2012,331,3,489,61,Background amazônico
-67.75,-10.416666666666664,70.17110443115234,84.986663818359375,32.07474899291992,25.802583694458008,1655,223,46,504,183,Background amazônico
-65.41666666666667,-9.749999999999996,75.03758239746094,57.95716094970703,33.19824981689453,26.478248596191406,1698,289,15,403,137,Background amazônico
-67.41666666666667,1.4166666666666692,90.57921600341797,41.94990921020508,32.72600173950195,25.779582977294922,3459,406,204,693,1044,Background amazônico
-52.083333333333336,3.0833333333333357,74.76698303222656,56.87643051147461,32.449501037597656,25.373083114624023,2764,416,59,259,921,Background amazônico
-63.41666666666667,-11.749999999999996,72.48994445800781,63.075191497802734,32.7547492980957,25.41404151916504,1597,259,10,379,109,Background amazônico
-61.41666666666667,-11.749999999999996,68.82395935058594,65.96051788330078,33.79125213623047,24.92424964904785,1821,321,8,260,84,Background amazônico
-61.083333333333336,-6.916666666666664,75.74110412597656,32.68011474609375,33.330501556396484,26.25374984741211,2558,360,38,573,1053,Background amazônico
-71.25,-9.08333333333333,78.27217102050781,64.33805084228516,30.909500122070313,25.300750732421875,1920,258,37,639,145,Background amazônico
-70.58333333333333,-5.916666666666664,81.95323944091797,42.17124938964844,31.35124969482422,25.867584228515625,2528,306,88,625,310,Background amazônico
-48.583333333333336,-0.4166666666666643,74.74305725097656,78.27266693115234,32.790000915527344,26.31108283996582,3168,584,21,100,1626,Background amazônico
-55.41666666666667,-2.5833333333333304,77.36885070800781,62.88457107543945,32.25025177001953,25.921249389648438,1925,314,34,178,878,Background amazônico
-57.083333333333336,-4.7499999999999964,77.21070861816406,51.915924072265625,32.368751525878906,26.005083084106445,2313,327,71,394,913,Background amazônico
-46.083333333333336,-4.2499999999999964,78.82405090332031,57.414485931396484,32.51675033569336,25.37704086303711,1434,299,12,135,728,Background amazônico
-54.91666666666667,-11.916666666666664,70.69026947021484,69.317230224609375,33.79949951171875,25.07200050354004,1791,321,1,444,40,Background amazônico
-54.583333333333336,-7.08333333333333,70.75819396972656,40.053192138671875,33.770748138427734,25.2882080078125,2224,349,13,304,1025,Background amazônico
-58.91666666666667,0.0833333333333357,79.4566421508789,53.180458068847656,31.839500427246094,25.706748962402344,2113,342,93,297,795,Background amazônico
-50.083333333333336,0.25000000000000266,76.31465911865234,78.91191864013672,32.700504302978516,26.106298446655273,2395,384,24,93,1012,Background amazônico
-65.58333333333333,-2.5833333333333304,87.9646987915039,26.025999069213867,31.82900047302246,26.527542114257813,3183,353,186,677,791,Background amazônico
-49.25,-2.4166666666666643,86.37035369873047,41.68156814575195,32.101749420166016,25.984249114990234,2475,431,53,201,1167,Background amazônico
-62.083333333333336,-9.749999999999996,70.27318572998047,46.2943000793457,33.15800094604492,24.92704200744629,2171,350,13,261,131,Background amazônico
-65.25,-8.08333333333333,76.36978912353516,43.125732421875,32.797000885009766,26.15166664123535,2283,308,26,549,203,Background amazônico
-55.41666666666667,-7.58333333333333,67.878936767578125,47.87615203857422,34.45024871826172,25.562000274658203,2090,339,10,293,925,Background amazônico
-53.91666666666667,-3.5833333333333304,79.29344177246094,52.588836669921875,31.070499420166016,24.66641616821289,1690,302,42,186,766,Background amazônico
-60.75,1.5833333333333357,81.56188201904297,58.40035629272461,32.91749954223633,26.418251037597656,1882,360,53,279,975,Background amazônico
-62.91666666666667,1.7500000000000027,88.29016876220703,47.755001068115234,32.36050033569336,25.996749877929688,2124,323,92,354,796,Background amazônico
-50.41666666666667,-7.916666666666664,71.60139465332031,40.371646881103516,34.377750396728516,24.917749404907227,1928,278,12,321,801,Background amazônico
-46.75,-2.2499999999999973,83.92816162109375,38.86492156982422,31.271249771118164,25.517292022705078,2134,402,39,170,1020,Background amazônico
-58.75,-1.9166666666666643,79.33086395263672,55.21592330932617,32.175750732421875,26.15908432006836,2231,331,80,287,811,Background amazônico
-67.91666666666667,-6.2499999999999964,80.59099578857422,42.70346450805664,31.857250213623047,25.93633270263672,2523,332,61,575,223,Background amazônico
-56.583333333333336,-1.2499999999999973,79.07182312011719,62.825706481933594,33.114498138427734,26.5887508392334,2577,402,96,356,932,Background amazônico
-54.25,0.4166666666666696,81.18807220458984,59.29988479614258,31.393749237060547,24.79366683959961,2271,341,64,227,742,Background amazônico
-65.75,-0.08333333333333037,90.11641693115234,36.315940856933594,32.147499084472656,26.313207626342773,2254,280,133,432,632,Background amazônico
-59.583333333333336,-9.416666666666664,68.82371520996094,41.651031494140625,34.03424835205078,25.556291580200195,2000,321,8,249,106,Background amazônico
-68.58333333333333,-9.249999999999996,77.1139907836914,87.20331573486328,31.63949966430664,25.145374298095703,2024,282,39,655,155,Background amazônico
-62.75,-0.08333333333333037,88.22393798828125,38.34793472290039,31.724750518798828,26.1802921295166,2425,358,118,417,769,Background amazônico
-49.25,-6.2499999999999964,72.30271911621094,53.92924499511719,34.529998779296875,25.408458709716797,1725,288,23,238,782,Background amazônico
-53.41666666666667,-2.7499999999999964,81.53858947753906,54.402957916259766,31.249000549316406,25.085041046142578,1708,300,31,126,717,Background amazônico
-69.91666666666667,-6.416666666666664,82.7010498046875,42.48035430908203,31.48175048828125,25.60474967956543,2496,325,69,605,252,Background amazônico
-53.41666666666667,-1.7499999999999973,80.81710052490234,63.85302734375,32.51074981689453,26.15833282470703,1716,289,24,98,611,Background amazônico
-56.41666666666667,-12.416666666666664,74.02983856201172,90.95520782470703,32.232749938964844,24.846500396728516,2197,403,2,770,36,Background amazônico
-68.58333333333333,-0.9166666666666643,86.211273193359375,43.2733268737793,30.844749450683594,25.654375076293945,3314,333,224,760,766,Background amazônico
-49.25,-1.0833333333333304,78.99662017822266,59.02293395996094,32.497249603271484,26.060333251953125,2764,465,35,133,1248,Background amazônico
-52.25,-1.2499999999999973,82.74339294433594,56.337711334228516,32.599998474121094,26.084875106811523,2298,347,48,196,767,Background amazônico
-55.75,-2.5833333333333304,77.8970718383789,62.6862907409668,32.510498046875,25.984416961669922,2007,322,36,194,849,Background amazônico
-55.91666666666667,-6.416666666666664,70.7970199584961,42.213897705078125,33.39649963378906,25.42824935913086,2346,368,27,309,1014,Background amazônico
-56.91666666666667,1.7500000000000027,79.26778411865234,53.277374267578125,32.25199890136719,25.83970832824707,1878,355,44,167,456,Background amazônico
-63.75,-4.416666666666664,85.25762176513672,27.11845588684082,32.01749801635742,26.497499465942383,2264,274,86,595,427,Background amazônico
-64.58333333333333,-4.416666666666664,85.12340545654297,26.964885711669922,32.04100036621094,26.46291732788086,2290,288,90,477,413,Background amazônico
-45.75,-3.5833333333333304,79.24239349365234,57.79181671142578,33.05099868774414,26.079334259033203,1740,367,27,214,931,Background amazônico
-59.25,-14.749999999999996,70.26714324951172,129.54798889160156,31.311750411987305,24.505290985107422,1679,294,13,567,94,Background amazônico
-66.41666666666667,-0.08333333333333037,89.5588607788086,39.32728958129883,31.886499404907227,26.066083908081055,2422,284,142,479,656,Background amazônico
-62.41666666666667,-10.416666666666664,69.66790008544922,51.319576263427734,33.86375045776367,25.012958526611328,2027,321,11,273,124,Background amazônico
-66.75,-0.7499999999999973,87.5963134765625,40.54137420654297,31.488750457763672,25.770999908447266,2611,299,159,556,663,Background amazônico
-60.91666666666667,-1.5833333333333304,84.7271957397461,36.41416931152344,31.541749954223633,26.122417449951172,2477,320,131,443,674,Background amazônico
-50.25,-4.416666666666664,80.97020721435547,48.87913131713867,32.5620002746582,25.408458709716797,1944,363,27,211,974,Background amazônico
-57.583333333333336,-8.249999999999996,66.67645263671875,36.35839080810547,34.58274841308594,25.809083938598633,2119,330,11,304,932,Background amazônico
-69.08333333333333,-1.5833333333333304,85.51026916503906,41.09421920776367,30.925249099731445,25.804750442504883,3311,343,218,794,804,Background amazônico
-63.75,-1.2499999999999973,88.70707702636719,29.8623046875,31.455249786376953,26.034292221069336,2600,321,150,521,661,Background amazônico
-69.08333333333333,1.7500000000000027,85.72515869140625,55.528892517089844,31.82324981689453,25.132333755493164,3310,400,155,550,1059,Background amazônico
-68.75,-1.4166666666666643,85.812469482421875,41.95035934448242,30.923999786376953,25.758834838867188,3321,338,225,782,745,Background amazônico
-52.25,-10.249999999999996,70.958221435546875,45.70154571533203,35.042999267578125,26.021499633789063,2007,328,4,532,57,Background amazônico
-58.25,-8.416666666666664,67.431671142578125,36.010189056396484,34.14274978637695,25.4615421295166,2054,316,9,290,918,Background amazônico
-66.75,-5.916666666666664,80.46844482421875,37.562313079833984,31.983749389648438,26.018749237060547,2611,335,67,565,244,Background amazônico
-59.75,-10.249999999999996,69.50122833251953,47.64672088623047,33.28099822998047,25.01129150390625,1947,329,7,223,91,Background amazônico
-60.91666666666667,1.2500000000000027,83.00814056396484,55.86003112792969,33.09400177001953,26.592082977294922,1964,364,59,300,979,Background amazônico
-65.41666666666667,-3.5833333333333304,86.03533935546875,27.562946319580078,31.988500595092773,26.48845863342285,2740,331,135,577,564,Background amazônico
-48.75,-2.9166666666666643,87.3268814086914,42.4124870300293,31.998249053955078,25.88249969482422,2289,416,50,213,1117,Background amazônico
-64.41666666666667,-0.24999999999999734,89.42259216308594,33.87522888183594,31.96150016784668,26.090208053588867,2605,344,152,505,786,Background amazônico
-68.91666666666667,-3.5833333333333304,84.3539810180664,38.53525924682617,31.287750244140625,26.11720848083496,2604,270,142,559,576,Background amazônico
-65.25,-7.916666666666664,76.58531951904297,41.76095199584961,32.7760009765625,26.157833099365234,2364,316,29,566,226,Background amazônico
-66.58333333333333,-2.0833333333333304,86.88928985595703,32.08794403076172,31.6252498626709,26.133041381835938,3203,360,197,633,774,Background amazônico
-61.41666666666667,-7.08333333333333,75.078369140625,33.20073699951172,33.29050064086914,26.067167282104492,2518,358,35,561,1047,Background amazônico
-55.083333333333336,-1.4166666666666643,80.70179748535156,62.84306335449219,32.483001708984375,26.009124755859375,2094,337,83,279,894,Background amazônico
-53.25,-8.916666666666664,69.87715911865234,36.63709259033203,34.428001403808594,25.370500564575195,2041,328,9,366,904,Background amazônico
-62.25,-4.7499999999999964,85.00946807861328,27.33660888671875,32.2864990234375,26.758750915527344,2461,308,87,652,441,Background amazônico
-51.083333333333336,0.5833333333333357,76.08039093017578,79.6008071899414,33.31924819946289,25.90012550354004,2164,352,21,91,870,Background amazônico
-72.75,-8.749999999999996,79.31294250488281,56.46391677856445,31.45075035095215,25.558208465576172,1859,262,37,583,150,Background amazônico
-50.75,-10.58333333333333,74.018951416015625,61.61692428588867,33.85124969482422,26.578792572021484,1729,302,5,433,38,Background amazônico
-60.583333333333336,-6.2499999999999964,77.69559478759766,34.27375411987305,33.26850128173828,26.540708541870117,2484,338,48,547,991,Background amazônico
-54.25,-6.58333333333333,72.57701873779297,37.94176483154297,33.31449890136719,25.065500259399414,2113,330,19,287,972,Background amazônico
-51.083333333333336,-4.08333333333333,80.68909454345703,45.00760269165039,31.175249099731445,24.523958206176758,1936,360,32,179,960,Background amazônico
-63.583333333333336,-0.4166666666666643,88.50724792480469,35.58684539794922,31.624250411987305,26.1802921295166,2430,329,145,465,707,Background amazônico
-67.08333333333333,-7.08333333333333,79.6726303100586,45.96836471557617,31.9064998626709,25.809791564941406,2376,330,51,537,280,Background amazônico
-57.91666666666667,-5.08333333333333,76.43824005126953,47.237030029296875,32.62799835205078,26.346458435058594,2337,321,52,412,927,Background amazônico
-61.41666666666667,-9.08333333333333,70.598602294921875,40.370079040527344,33.201751708984375,25.23349952697754,2255,339,16,313,152,Background amazônico
-67.08333333333333,-5.58333333333333,80.56629180908203,37.16697692871094,31.85249900817871,25.99095916748047,2594,328,70,569,267,Background amazônico
-64.75,-4.2499999999999964,85.4882583618164,27.274213790893555,32,26.464126586914063,2283,285,93,467,424,Background amazônico
-59.25,-9.916666666666664,69.12969207763672,44.38063049316406,33.88999938964844,25.559791564941406,1922,321,7,226,91,Background amazônico
-70.58333333333333,-7.416666666666664,81.44264221191406,50.556480407714844,30.791500091552734,25.183000564575195,2311,305,62,700,232,Background amazônico
-59.91666666666667,0.4166666666666696,80.77197265625,50.56529235839844,32.35449981689453,26.020750045776367,2031,333,83,310,888,Background amazônico
-59.25,-1.0833333333333304,80.19551086425781,49.96603775024414,32.15549850463867,26.24654197692871,2283,330,107,333,656,Background amazônico
-55.91666666666667,-9.749999999999996,66.307098388671875,65.811981201171875,36.114501953125,25.997333526611328,2218,348,7,333,982,Background amazônico
-60.583333333333336,3.7500000000000027,84.41797637939453,70.53910064697266,33.3172492980957,26.396041870117188,1744,329,38,281,825,Background amazônico
-64.25,-5.08333333333333,82.86341094970703,27.648704528808594,32.282501220703125,26.42966651916504,2523,330,76,562,403,Background amazônico
-59.083333333333336,-3.0833333333333304,79.40283203125,54.44140625,32.521751403808594,26.35700035095215,2294,315,87,373,866,Background amazônico
-63.083333333333336,-6.7499999999999964,76.246368408203125,36.03948211669922,33.02574920654297,25.999542236328125,2203,310,36,340,257,Background amazônico
-60.083333333333336,-6.08333333333333,76.79817199707031,35.921051025390625,33.27349853515625,26.576541900634766,2386,332,46,531,949,Background amazônico
-67.91666666666667,-1.9166666666666643,86.25435638427734,37.424964904785156,31.212249755859375,25.93658447265625,3206,331,212,749,866,Background amazônico
-53.91666666666667,-6.916666666666664,72.3744125366211,36.64554214477539,33.50699996948242,25.029375076293945,2089,320,17,303,955,Background amazônico
-66.91666666666667,-3.2499999999999964,85.16158294677734,31.742517471313477,31.601499557495117,26.189916610717773,2918,320,161,636,555,Background amazônico
-60.083333333333336,-4.416666666666664,82.14996337890625,41.89227294921875,32.33525085449219,26.55299949645996,2181,263,79,399,782,Background amazônico
-68.91666666666667,-3.7499999999999964,83.83464813232422,38.39225387573242,31.342750549316406,26.185291290283203,2533,267,134,548,539,Background amazônico
-50.91666666666667,-1.9166666666666643,84.29431915283203,43.98115921020508,32.33549880981445,25.695959091186523,2390,364,63,216,972,Background amazônico
-65.91666666666667,-2.0833333333333304,87.7738037109375,28.03898048400879,31.895000457763672,26.521373748779297,2938,329,175,584,679,Background amazônico
-54.25,-1.5833333333333304,78.88683319091797,70.99458312988281,32.47650146484375,25.746665954589844,1780,309,39,143,835,Background amazônico
-60.75,4.250000000000003,86.44074249267578,61.28190612792969,31.93400001525879,25.189916610717773,1721,314,46,228,770,Background amazônico
-54.91666666666667,-6.58333333333333,71.0744400024414,41.89667892456055,33.611000061035156,25.30329132080078,2243,357,19,300,1014,Background amazônico
-50.25,-3.9166666666666643,82.549957275390625,49.84196090698242,32.45450210571289,25.59779167175293,2029,388,25,186,1024,Background amazônico
-62.083333333333336,-11.416666666666664,69.71388244628906,60.5092887878418,33.61349868774414,24.860958099365234,1858,324,9,280,99,Background amazônico
-54.75,-2.4166666666666643,77.29105377197266,63.638057708740234,31.684249877929688,25.825416564941406,1989,361,29,140,976,Background amazônico
-63.41666666666667,-1.9166666666666643,89.005706787109375,25.807085037231445,31.33799934387207,26.214374542236328,2678,311,156,567,754,Background amazônico
-55.583333333333336,-5.7499999999999964,73.5238265991211,43.72880172729492,32.734500885009766,25.250333786010742,2617,414,38,333,1116,Background amazônico
-49.583333333333336,-3.2499999999999964,87.30997467041016,44.47996139526367,32.33700180053711,26.177331924438477,2393,432,39,204,1172,Background amazônico
-61.91666666666667,-12.083333333333329,69.35124206542969,68.15950775146484,32.86800003051758,24.228416442871094,1669,272,8,255,85,Background amazônico
-72.58333333333333,-6.916666666666664,79.7130126953125,49.790748596191406,30.803998947143555,25.305707931518555,2435,286,85,723,283,Background amazônico
-58.25,-4.2499999999999964,78.36035919189453,51.8197135925293,32.733001708984375,26.607624053955078,2374,344,72,378,901,Background amazônico
-47.083333333333336,-2.5833333333333304,83.62593841552734,43.695152282714844,31.486249923706055,25.398042678833008,2036,396,50,223,1018,Background amazônico
-54.083333333333336,0.25000000000000266,81.09612274169922,60.09792709350586,31.304250717163086,24.74850082397461,2304,340,62,230,759,Background amazônico
-70.08333333333333,-5.58333333333333,81.94420623779297,41.17673873901367,31.29775047302246,25.838958740234375,2566,310,92,616,320,Background amazônico
-58.083333333333336,-2.9166666666666643,78.68131256103516,60.2998046875,32.8432502746582,26.58416748046875,2074,320,59,241,862,Background amazônico
-70.08333333333333,-4.7499999999999964,80.81401824951172,42.48024368286133,31.38949966430664,26.338790893554688,2535,283,110,586,369,Background amazônico
-64.25,-9.416666666666664,73.83344268798828,50.96974182128906,32.89775085449219,25.892417907714844,1991,301,23,463,167,Background amazônico
-50.41666666666667,-1.9166666666666643,83.48390197753906,41.143959045410156,32.12324905395508,25.735708236694336,2465,376,61,225,1022,Background amazônico
-51.75,0.7500000000000027,78.37342071533203,68.87531280517578,32.146751403808594,25.52637481689453,2333,337,48,168,877,Background amazônico
-59.583333333333336,-9.249999999999996,69.05975341796875,40.270816802978516,33.94575119018555,25.56541633605957,2017,322,8,256,110,Background amazônico
-55.91666666666667,1.4166666666666692,78.50782775878906,61.21500778198242,32.78324890136719,25.587749481201172,1954,365,50,180,528,Background amazônico
-67.75,-9.249999999999996,74.42459869384766,78.17059326171875,31.72949981689453,25.479167938232422,1920,277,32,602,125,Background amazônico
-65.25,0.25000000000000266,90.1929702758789,35.28114318847656,32.14550018310547,26.033958435058594,2449,315,148,473,729,Background amazônico
-60.25,-10.08333333333333,69.76372528076172,46.2431526184082,33.28150177001953,25.052125930786133,2029,334,6,229,96,Background amazônico
-68.75,-9.58333333333333,75.81172180175781,86.53954315185547,31.375749588012695,25.179916381835938,1917,273,34,624,142,Background amazônico
-61.583333333333336,-11.083333333333329,69.30143737792969,57.87039566040039,33.177249908447266,24.14674949645996,2046,376,12,276,102,Background amazônico
-65.91666666666667,-3.4166666666666643,85.58381652832031,28.637521743774414,31.88374900817871,26.427000045776367,2925,360,142,631,609,Background amazônico
-51.583333333333336,-2.7499999999999964,81.60128021240234,51.84454345703125,32.23099899291992,25.53358268737793,2229,366,42,164,970,Background amazônico
-62.25,-11.583333333333329,69.7703628540039,61.93619155883789,33.56425094604492,24.8038330078125,1763,297,8,269,95,Background amazônico
-52.91666666666667,-2.9166666666666643,82.05786895751953,53.56855773925781,31.834999084472656,25.3697509765625,1775,324,33,135,781,Background amazônico
-53.75,-11.749999999999996,68.48453521728516,78.65323638916016,34.690250396728516,25.17216682434082,1863,328,1,466,44,Background amazônico
-66.75,-6.416666666666664,80.25244903564453,39.11564636230469,32.01124954223633,25.97891616821289,2577,339,59,566,336,Background amazônico
-67.91666666666667,-6.08333333333333,80.59892272949219,40.964542388916016,31.85249900817871,26.00658416748047,2556,334,64,583,236,Background amazônico
-72.41666666666667,-8.249999999999996,78.55542755126953,57.10923767089844,31.001750946044922,25.336166381835938,2063,286,38,653,166,Background amazônico
-68.75,-3.7499999999999964,84.56673431396484,38.145328521728516,31.131250381469727,25.92479133605957,2613,278,142,563,565,Background amazônico
-49.583333333333336,-3.4166666666666643,86.73460388183594,47.3321533203125,32.578250885009766,26.21500015258789,2388,429,37,209,1172,Background amazônico
-64.41666666666667,4.083333333333336,86.45459747314453,33.701820373535156,30.546249389648438,23.968584060668945,2931,451,86,720,1197,Background amazônico
-56.41666666666667,-3.0833333333333304,76.72435760498047,64.30097198486328,32.71500015258789,26.123708724975586,2135,325,46,247,868,Background amazônico
-68.58333333333333,-7.7499999999999964,80.24101257324219,59.6009521484375,31.373748779296875,25.261417388916016,2246,322,43,705,167,Background amazônico
-50.75,-2.4166666666666643,84.08416748046875,43.31144714355469,32.101749420166016,25.577791213989258,2593,444,65,204,1141,Background amazônico
-56.25,-10.249999999999996,67.817596435546875,53.52145767211914,35.270748138427734,25.51241683959961,2137,332,6,313,970,Background amazônico
-60.083333333333336,-11.916666666666664,69.21367645263672,72.39058685302734,32.423500061035156,24.220874786376953,1917,326,6,428,89,Background amazônico
-59.583333333333336,-4.58333333333333,80.70463562011719,44.19083023071289,32.55299758911133,26.5399169921875,2097,253,82,390,728,Background amazônico
-68.58333333333333,-0.08333333333333037,86.61376190185547,46.678138732910156,30.92449951171875,25.31070899963379,3448,365,234,895,858,Background amazônico
