lon,lat,classe,classe_nome
-52.75,-5.083333333333332,1,Baixa
-52.58333333333333,-5.083333333333332,1,Baixa
-52.416666666666664,-5.083333333333332,1,Baixa
-52.25,-5.083333333333332,1,Baixa
-52.08333333333333,-5.083333333333332,1,Baixa
-51.916666666666664,-5.083333333333332,1,Baixa
-51.75,-5.083333333333332,1,Baixa
-51.58333333333333,-5.083333333333332,1,Baixa
-51.416666666666664,-5.083333333333332,1,Baixa
-51.25,-5.083333333333332,1,Baixa
-51.08333333333333,-5.083333333333332,1,Baixa
-50.916666666666664,-5.083333333333332,1,Baixa
-50.75,-5.083333333333332,1,Baixa
-50.58333333333333,-5.083333333333332,1,Baixa
-50.416666666666664,-5.083333333333332,1,Baixa
-50.25,-5.083333333333332,1,Baixa
-50.08333333333333,-5.083333333333332,1,Baixa
-49.916666666666664,-5.083333333333332,2,Moderada
-49.75,-5.083333333333332,2,Moderada
-49.58333333333333,-5.083333333333332,2,Moderada
-49.416666666666664,-5.083333333333332,2,Moderada
-49.25,-5.083333333333332,1,Baixa
-49.08333333333333,-5.083333333333332,1,Baixa
-48.916666666666664,-5.083333333333332,1,Baixa
-48.75,-5.083333333333332,1,Baixa
-48.58333333333333,-5.083333333333332,1,Baixa
-48.416666666666664,-5.083333333333332,1,Baixa
-48.25,-5.083333333333332,1,Baixa
-48.08333333333333,-5.083333333333332,1,Baixa
-47.916666666666664,-5.083333333333332,1,Baixa
-47.75,-5.083333333333332,1,Baixa
-47.58333333333333,-5.083333333333332,1,Baixa
-47.416666666666664,-5.083333333333332,1,Baixa
-47.25,-5.083333333333332,1,Baixa
-47.08333333333333,-5.083333333333332,1,Baixa
-46.916666666666664,-5.083333333333332,1,Baixa
-46.75,-5.083333333333332,1,Baixa
-46.58333333333333,-5.083333333333332,1,Baixa
-46.416666666666664,-5.083333333333332,1,Baixa
-46.25,-5.083333333333332,1,Baixa
-46.08333333333333,-5.083333333333332,1,Baixa
-45.916666666666664,-5.083333333333332,1,Baixa
-68.41666666666666,-5.25,1,Baixa
-68.25,-5.25,1,Baixa
-68.08333333333333,-5.25,1,Baixa
-67.91666666666666,-5.25,1,Baixa
-67.75,-5.25,1,Baixa
-67.58333333333333,-5.25,2,Moderada
-67.41666666666666,-5.25,2,Moderada
-67.25,-5.25,2,Moderada
-67.08333333333333,-5.25,1,Baixa
-66.91666666666666,-5.25,2,Moderada
-66.75,-5.25,2,Moderada
-66.58333333333333,-5.25,2,Moderada
-66.41666666666666,-5.25,2,Moderada
-66.25,-5.25,1,Baixa
-66.08333333333333,-5.25,1,Baixa
-65.91666666666666,-5.25,2,Moderada
-65.75,-5.25,1,Baixa
-65.58333333333333,-5.25,1,Baixa
-65.41666666666666,-5.25,1,Baixa
-65.25,-5.25,1,Baixa
-65.08333333333333,-5.25,1,Baixa
-64.91666666666666,-5.25,1,Baixa
-64.75,-5.25,1,Baixa
-64.58333333333333,-5.25,1,Baixa
-64.41666666666666,-5.25,2,Moderada
-64.25,-5.25,1,Baixa
-64.08333333333333,-5.25,1,Baixa
-63.916666666666664,-5.25,1,Baixa
-63.74999999999999,-5.25,1,Baixa
-63.58333333333333,-5.25,1,Baixa
-63.416666666666664,-5.25,1,Baixa
-63.24999999999999,-5.25,2,Moderada
-63.08333333333333,-5.25,2,Moderada
-62.916666666666664,-5.25,1,Baixa
-62.75,-5.25,2,Moderada
-62.58333333333333,-5.25,2,Moderada
-62.416666666666664,-5.25,2,Moderada
-62.25,-5.25,1,Baixa
-62.08333333333333,-5.25,1,Baixa
-61.916666666666664,-5.25,1,Baixa
-61.75,-5.25,1,Baixa
-61.58333333333333,-5.25,1,Baixa
-61.416666666666664,-5.25,1,Baixa
-61.25,-5.25,1,Baixa
-61.08333333333333,-5.25,1,Baixa
-60.916666666666664,-5.25,1,Baixa
-60.75,-5.25,1,Baixa
-60.58333333333333,-5.25,1,Baixa
-60.416666666666664,-5.25,1,Baixa
-60.25,-5.25,1,Baixa
-60.08333333333333,-5.25,1,Baixa
-59.916666666666664,-5.25,1,Baixa
-59.75,-5.25,1,Baixa
-59.58333333333333,-5.25,1,Baixa
-59.416666666666664,-5.25,1,Baixa
-59.25,-5.25,1,Baixa
-59.08333333333333,-5.25,1,Baixa
-58.916666666666664,-5.25,1,Baixa
-58.75,-5.25,1,Baixa
-58.58333333333333,-5.25,1,Baixa
-58.416666666666664,-5.25,1,Baixa
-58.25,-5.25,1,Baixa
-58.08333333333333,-5.25,2,Moderada
-57.916666666666664,-5.25,1,Baixa
-57.75,-5.25,2,Moderada
-57.58333333333333,-5.25,2,Moderada
-57.416666666666664,-5.25,2,Moderada
-57.25,-5.25,2,Moderada
-57.08333333333333,-5.25,2,Moderada
-56.916666666666664,-5.25,2,Moderada
-56.75,-5.25,2,Moderada
-56.58333333333333,-5.25,2,Moderada
-56.416666666666664,-5.25,2,Moderada
-56.25,-5.25,2,Moderada
-56.08333333333333,-5.25,2,Moderada
-55.916666666666664,-5.25,2,Moderada
-55.75,-5.25,2,Moderada
-55.58333333333333,-5.25,2,Moderada
-55.416666666666664,-5.25,2,Moderada
-55.25,-5.25,2,Moderada
-55.08333333333333,-5.25,1,Baixa
-54.916666666666664,-5.25,1,Baixa
-54.75,-5.25,1,Baixa
-54.58333333333333,-5.25,1,Baixa
-54.416666666666664,-5.25,1,Baixa
-54.25,-5.25,1,Baixa
-54.08333333333333,-5.25,1,Baixa
-53.916666666666664,-5.25,1,Baixa
-53.75,-5.25,1,Baixa
-53.58333333333333,-5.25,1,Baixa
-53.416666666666664,-5.25,1,Baixa
-53.25,-5.25,1,Baixa
-53.08333333333333,-5.25,1,Baixa
-52.916666666666664,-5.25,1,Baixa
-52.75,-5.25,1,Baixa
-52.58333333333333,-5.25,1,Baixa
-52.416666666666664,-5.25,1,Baixa
-52.25,-5.25,1,Baixa
-52.08333333333333,-5.25,1,Baixa
-51.916666666666664,-5.25,1,Baixa
-51.75,-5.25,1,Baixa
-51.58333333333333,-5.25,1,Baixa
-51.416666666666664,-5.25,1,Baixa
-51.25,-5.25,1,Baixa
-51.08333333333333,-5.25,1,Baixa
-50.916666666666664,-5.25,1,Baixa
-50.75,-5.25,1,Baixa
-50.58333333333333,-5.25,1,Baixa
-50.416666666666664,-5.25,1,Baixa
-50.25,-5.25,1,Baixa
-50.08333333333333,-5.25,2,Moderada
-49.916666666666664,-5.25,2,Moderada
-49.75,-5.25,1,Baixa
-49.58333333333333,-5.25,1,Baixa
-49.416666666666664,-5.25,1,Baixa
-49.25,-5.25,2,Moderada
-49.08333333333333,-5.25,2,Moderada
-48.916666666666664,-5.25,1,Baixa
-48.75,-5.25,1,Baixa
-48.58333333333333,-5.25,1,Baixa
-48.416666666666664,-5.25,1,Baixa
-48.25,-5.25,1,Baixa
-48.08333333333333,-5.25,1,Baixa
-47.08333333333333,-5.25,1,Baixa
-46.916666666666664,-5.25,1,Baixa
-46.75,-5.25,1,Baixa
-46.58333333333333,-5.25,1,Baixa
-68.41666666666666,-5.416666666666666,1,Baixa
-68.25,-5.416666666666666,1,Baixa
-68.08333333333333,-5.416666666666666,1,Baixa
-67.91666666666666,-5.416666666666666,1,Baixa
-67.75,-5.416666666666666,2,Moderada
-67.58333333333333,-5.416666666666666,2,Moderada
-67.41666666666666,-5.416666666666666,2,Moderada
-67.25,-5.416666666666666,2,Moderada
-67.08333333333333,-5.416666666666666,2,Moderada
-66.91666666666666,-5.416666666666666,2,Moderada
-66.75,-5.416666666666666,2,Moderada
-66.58333333333333,-5.416666666666666,2,Moderada
-66.41666666666666,-5.416666666666666,2,Moderada
-66.25,-5.416666666666666,2,Moderada
-66.08333333333333,-5.416666666666666,2,Moderada
-65.91666666666666,-5.416666666666666,2,Moderada
-65.75,-5.416666666666666,2,Moderada
-65.58333333333333,-5.416666666666666,1,Baixa
-65.41666666666666,-5.416666666666666,1,Baixa
-65.25,-5.416666666666666,1,Baixa
-65.08333333333333,-5.416666666666666,1,Baixa
-64.91666666666666,-5.416666666666666,1,Baixa
-64.75,-5.416666666666666,1,Baixa
-64.58333333333333,-5.416666666666666,1,Baixa
-64.41666666666666,-5.416666666666666,1,Baixa
-64.25,-5.416666666666666,2,Moderada
-64.08333333333333,-5.416666666666666,1,Baixa
-63.916666666666664,-5.416666666666666,2,Moderada
-63.74999999999999,-5.416666666666666,1,Baixa
-63.58333333333333,-5.416666666666666,1,Baixa
-63.416666666666664,-5.416666666666666,2,Moderada
-63.24999999999999,-5.416666666666666,2,Moderada
-63.08333333333333,-5.416666666666666,2,Moderada
-62.916666666666664,-5.416666666666666,2,Moderada
-62.75,-5.416666666666666,1,Baixa
-62.58333333333333,-5.416666666666666,1,Baixa
-62.416666666666664,-5.416666666666666,1,Baixa
-62.25,-5.416666666666666,1,Baixa
-62.08333333333333,-5.416666666666666,1,Baixa
-61.916666666666664,-5.416666666666666,1,Baixa
-61.75,-5.416666666666666,1,Baixa
-61.58333333333333,-5.416666666666666,1,Baixa
-61.416666666666664,-5.416666666666666,1,Baixa
-61.25,-5.416666666666666,1,Baixa
-61.08333333333333,-5.416666666666666,1,Baixa
-60.916666666666664,-5.416666666666666,1,Baixa
-60.75,-5.416666666666666,1,Baixa
-60.58333333333333,-5.416666666666666,1,Baixa
-60.416666666666664,-5.416666666666666,1,Baixa
-60.25,-5.416666666666666,1,Baixa
-60.08333333333333,-5.416666666666666,1,Baixa
-59.916666666666664,-5.416666666666666,1,Baixa
-59.75,-5.416666666666666,1,Baixa
-59.58333333333333,-5.416666666666666,1,Baixa
-59.416666666666664,-5.416666666666666,1,Baixa
-59.25,-5.416666666666666,1,Baixa
-59.08333333333333,-5.416666666666666,1,Baixa
-58.916666666666664,-5.416666666666666,1,Baixa
-58.75,-5.416666666666666,1,Baixa
-58.58333333333333,-5.416666666666666,1,Baixa
-58.416666666666664,-5.416666666666666,1,Baixa
-58.25,-5.416666666666666,2,Moderada
-58.08333333333333,-5.416666666666666,2,Moderada
-57.916666666666664,-5.416666666666666,1,Baixa
-57.75,-5.416666666666666,2,Moderada
-57.58333333333333,-5.416666666666666,2,Moderada
-57.416666666666664,-5.416666666666666,2,Moderada
-57.25,-5.416666666666666,2,Moderada
-57.08333333333333,-5.416666666666666,2,Moderada
-56.916666666666664,-5.416666666666666,2,Moderada
-56.75,-5.416666666666666,2,Moderada
-56.58333333333333,-5.416666666666666,2,Moderada
-56.416666666666664,-5.416666666666666,1,Baixa
-56.25,-5.416666666666666,1,Baixa
-56.08333333333333,-5.416666666666666,2,Moderada
-55.916666666666664,-5.416666666666666,1,Baixa
-55.75,-5.416666666666666,1,Baixa
-55.58333333333333,-5.416666666666666,2,Moderada
-55.416666666666664,-5.416666666666666,1,Baixa
-55.25,-5.416666666666666,2,Moderada
-55.08333333333333,-5.416666666666666,1,Baixa
-54.916666666666664,-5.416666666666666,1,Baixa
-54.75,-5.416666666666666,1,Baixa
-54.58333333333333,-5.416666666666666,1,Baixa
-54.416666666666664,-5.416666666666666,1,Baixa
-54.25,-5.416666666666666,1,Baixa
-54.08333333333333,-5.416666666666666,1,Baixa
-53.916666666666664,-5.416666666666666,1,Baixa
-53.75,-5.416666666666666,1,Baixa
-53.58333333333333,-5.416666666666666,1,Baixa
-53.416666666666664,-5.416666666666666,1,Baixa
-53.25,-5.416666666666666,1,Baixa
-53.08333333333333,-5.416666666666666,1,Baixa
-52.916666666666664,-5.416666666666666,1,Baixa
-52.75,-5.416666666666666,1,Baixa
-52.58333333333333,-5.416666666666666,1,Baixa
-52.416666666666664,-5.416666666666666,1,Baixa
-52.25,-5.416666666666666,1,Baixa
-52.08333333333333,-5.416666666666666,1,Baixa
-51.916666666666664,-5.416666666666666,1,Baixa
-51.75,-5.416666666666666,1,Baixa
-51.58333333333333,-5.416666666666666,1,Baixa
-51.416666666666664,-5.416666666666666,1,Baixa
-51.25,-5.416666666666666,1,Baixa
-51.08333333333333,-5.416666666666666,1,Baixa
-50.916666666666664,-5.416666666666666,1,Baixa
-50.75,-5.416666666666666,1,Baixa
-50.58333333333333,-5.416666666666666,1,Baixa
-50.416666666666664,-5.416666666666666,1,Baixa
-50.25,-5.416666666666666,1,Baixa
-50.08333333333333,-5.416666666666666,1,Baixa
-49.916666666666664,-5.416666666666666,1,Baixa
-49.75,-5.416666666666666,1,Baixa
-49.58333333333333,-5.416666666666666,1,Baixa
-49.416666666666664,-5.416666666666666,1,Baixa
-49.25,-5.416666666666666,2,Moderada
-49.08333333333333,-5.416666666666666,2,Moderada
-48.916666666666664,-5.416666666666666,2,Moderada
-48.75,-5.416666666666666,2,Moderada
-48.58333333333333,-5.416666666666666,2,Moderada
-48.416666666666664,-5.416666666666666,1,Baixa
-48.25,-5.416666666666666,1,Baixa
-48.08333333333333,-5.416666666666666,1,Baixa
-68.41666666666666,-5.583333333333332,1,Baixa
-68.25,-5.583333333333332,1,Baixa
-68.08333333333333,-5.583333333333332,1,Baixa
-67.91666666666666,-5.583333333333332,1,Baixa
-67.75,-5.583333333333332,2,Moderada
-67.58333333333333,-5.583333333333332,2,Moderada
-67.41666666666666,-5.583333333333332,2,Moderada
-67.25,-5.583333333333332,2,Moderada
-67.08333333333333,-5.583333333333332,2,Moderada
-66.91666666666666,-5.583333333333332,2,Moderada
-66.75,-5.583333333333332,2,Moderada
-66.58333333333333,-5.583333333333332,2,Moderada
-66.41666666666666,-5.583333333333332,2,Moderada
-66.25,-5.583333333333332,2,Moderada
-66.08333333333333,-5.583333333333332,2,Moderada
-65.91666666666666,-5.583333333333332,2,Moderada
-65.75,-5.583333333333332,1,Baixa
-65.58333333333333,-5.583333333333332,1,Baixa
-65.41666666666666,-5.583333333333332,1,Baixa
-65.25,-5.583333333333332,1,Baixa
-65.08333333333333,-5.583333333333332,1,Baixa
-64.91666666666666,-5.583333333333332,1,Baixa
-64.75,-5.583333333333332,1,Baixa
-64.58333333333333,-5.583333333333332,1,Baixa
-64.41666666666666,-5.583333333333332,1,Baixa
-64.25,-5.583333333333332,1,Baixa
-64.08333333333333,-5.583333333333332,2,Moderada
-63.916666666666664,-5.583333333333332,1,Baixa
-63.74999999999999,-5.583333333333332,1,Baixa
-63.58333333333333,-5.583333333333332,1,Baixa
-63.416666666666664,-5.583333333333332,1,Baixa
-63.24999999999999,-5.583333333333332,2,Moderada
-63.08333333333333,-5.583333333333332,2,Moderada
-62.916666666666664,-5.583333333333332,2,Moderada
-62.75,-5.583333333333332,1,Baixa
-62.58333333333333,-5.583333333333332,2,Moderada
-62.416666666666664,-5.583333333333332,1,Baixa
-62.25,-5.583333333333332,1,Baixa
-62.08333333333333,-5.583333333333332,1,Baixa
-61.916666666666664,-5.583333333333332,1,Baixa
-61.75,-5.583333333333332,1,Baixa
-61.58333333333333,-5.583333333333332,1,Baixa
-61.416666666666664,-5.583333333333332,1,Baixa
-61.25,-5.583333333333332,1,Baixa
-61.08333333333333,-5.583333333333332,1,Baixa
-60.916666666666664,-5.583333333333332,1,Baixa
-60.75,-5.583333333333332,1,Baixa
-60.58333333333333,-5.583333333333332,1,Baixa
-60.416666666666664,-5.583333333333332,1,Baixa
-60.25,-5.583333333333332,1,Baixa
-60.08333333333333,-5.583333333333332,1,Baixa
-59.916666666666664,-5.583333333333332,1,Baixa
-59.75,-5.583333333333332,1,Baixa
-59.58333333333333,-5.583333333333332,1,Baixa
-59.416666666666664,-5.583333333333332,1,Baixa
-59.25,-5.583333333333332,1,Baixa
-59.08333333333333,-5.583333333333332,1,Baixa
-58.916666666666664,-5.583333333333332,1,Baixa
-58.75,-5.583333333333332,1,Baixa
-58.58333333333333,-5.583333333333332,1,Baixa
-58.416666666666664,-5.583333333333332,1,Baixa
-58.25,-5.583333333333332,2,Moderada
-58.08333333333333,-5.583333333333332,1,Baixa
-57.916666666666664,-5.583333333333332,1,Baixa
-57.75,-5.583333333333332,2,Moderada
-57.58333333333333,-5.583333333333332,2,Moderada
-57.416666666666664,-5.583333333333332,1,Baixa
-57.25,-5.583333333333332,1,Baixa
-57.08333333333333,-5.583333333333332,2,Moderada
-56.916666666666664,-5.583333333333332,2,Moderada
-56.75,-5.583333333333332,2,Moderada
-56.58333333333333,-5.583333333333332,2,Moderada
-56.416666666666664,-5.583333333333332,1,Baixa
-56.25,-5.583333333333332,2,Moderada
-56.08333333333333,-5.583333333333332,1,Baixa
-55.916666666666664,-5.583333333333332,1,Baixa
-55.75,-5.583333333333332,1,Baixa
-55.58333333333333,-5.583333333333332,1,Baixa
-55.416666666666664,-5.583333333333332,2,Moderada
-55.25,-5.583333333333332,2,Moderada
-55.08333333333333,-5.583333333333332,1,Baixa
-54.916666666666664,-5.583333333333332,1,Baixa
-54.75,-5.583333333333332,1,Baixa
-54.58333333333333,-5.583333333333332,1,Baixa
-54.416666666666664,-5.583333333333332,1,Baixa
-54.25,-5.583333333333332,1,Baixa
-54.08333333333333,-5.583333333333332,1,Baixa
-53.916666666666664,-5.583333333333332,1,Baixa
-53.75,-5.583333333333332,1,Baixa
-53.58333333333333,-5.583333333333332,1,Baixa
-53.416666666666664,-5.583333333333332,1,Baixa
-53.25,-5.583333333333332,1,Baixa
-53.08333333333333,-5.583333333333332,1,Baixa
-52.916666666666664,-5.583333333333332,1,Baixa
-52.75,-5.583333333333332,1,Baixa
-52.58333333333333,-5.583333333333332,1,Baixa
-52.416666666666664,-5.583333333333332,1,Baixa
-52.25,-5.583333333333332,1,Baixa
-52.08333333333333,-5.583333333333332,1,Baixa
-51.916666666666664,-5.583333333333332,1,Baixa
-51.75,-5.583333333333332,1,Baixa
-51.58333333333333,-5.583333333333332,1,Baixa
-51.416666666666664,-5.583333333333332,1,Baixa
-51.25,-5.583333333333332,1,Baixa
-51.08333333333333,-5.583333333333332,1,Baixa
-50.916666666666664,-5.583333333333332,1,Baixa
-50.75,-5.583333333333332,1,Baixa
-50.58333333333333,-5.583333333333332,1,Baixa
-50.416666666666664,-5.583333333333332,1,Baixa
-50.25,-5.583333333333332,1,Baixa
-50.08333333333333,-5.583333333333332,1,Baixa
-49.916666666666664,-5.583333333333332,1,Baixa
-49.75,-5.583333333333332,1,Baixa
-49.58333333333333,-5.583333333333332,1,Baixa
-49.416666666666664,-5.583333333333332,1,Baixa
-49.25,-5.583333333333332,1,Baixa
-49.08333333333333,-5.583333333333332,1,Baixa
-48.916666666666664,-5.583333333333332,1,Baixa
-48.75,-5.583333333333332,1,Baixa
-48.58333333333333,-5.583333333333332,2,Moderada
-48.416666666666664,-5.583333333333332,1,Baixa
-48.25,-5.583333333333332,1,Baixa
-68.25,-5.75,1,Baixa
-68.08333333333333,-5.75,1,Baixa
-67.91666666666666,-5.75,2,Moderada
-67.75,-5.75,1,Baixa
-67.58333333333333,-5.75,2,Moderada
-67.41666666666666,-5.75,2,Moderada
-67.25,-5.75,2,Moderada
-67.08333333333333,-5.75,2,Moderada
-66.91666666666666,-5.75,2,Moderada
-66.75,-5.75,2,Moderada
-66.58333333333333,-5.75,2,Moderada
-66.41666666666666,-5.75,1,Baixa
-66.25,-5.75,1,Baixa
-66.08333333333333,-5.75,2,Moderada
-65.91666666666666,-5.75,1,Baixa
-65.75,-5.75,1,Baixa
-65.58333333333333,-5.75,1,Baixa
-65.41666666666666,-5.75,1,Baixa
-65.25,-5.75,1,Baixa
-65.08333333333333,-5.75,1,Baixa
-64.91666666666666,-5.75,1,Baixa
-64.75,-5.75,1,Baixa
-64.58333333333333,-5.75,1,Baixa
-64.41666666666666,-5.75,1,Baixa
-64.25,-5.75,1,Baixa
-64.08333333333333,-5.75,1,Baixa
-63.916666666666664,-5.75,2,Moderada
-63.74999999999999,-5.75,2,Moderada
-63.58333333333333,-5.75,2,Moderada
-63.416666666666664,-5.75,2,Moderada
-63.24999999999999,-5.75,2,Moderada
-63.08333333333333,-5.75,2,Moderada
-62.916666666666664,-5.75,2,Moderada
-62.75,-5.75,1,Baixa
-62.58333333333333,-5.75,1,Baixa
-62.416666666666664,-5.75,1,Baixa
-62.25,-5.75,1,Baixa
-62.08333333333333,-5.75,1,Baixa
-61.916666666666664,-5.75,1,Baixa
-61.75,-5.75,1,Baixa
-61.58333333333333,-5.75,1,Baixa
-61.416666666666664,-5.75,1,Baixa
-61.25,-5.75,1,Baixa
-61.08333333333333,-5.75,1,Baixa
-60.916666666666664,-5.75,1,Baixa
-60.75,-5.75,1,Baixa
-60.58333333333333,-5.75,1,Baixa
-60.416666666666664,-5.75,1,Baixa
-60.25,-5.75,1,Baixa
-60.08333333333333,-5.75,1,Baixa
-59.916666666666664,-5.75,1,Baixa
-59.75,-5.75,1,Baixa
-59.58333333333333,-5.75,1,Baixa
-59.416666666666664,-5.75,1,Baixa
-59.25,-5.75,1,Baixa
-59.08333333333333,-5.75,1,Baixa
-58.916666666666664,-5.75,1,Baixa
-58.75,-5.75,1,Baixa
-58.58333333333333,-5.75,1,Baixa
-58.416666666666664,-5.75,1,Baixa
-58.25,-5.75,1,Baixa
-58.08333333333333,-5.75,1,Baixa
-57.916666666666664,-5.75,1,Baixa
-57.75,-5.75,1,Baixa
-57.58333333333333,-5.75,1,Baixa
-57.416666666666664,-5.75,1,Baixa
-57.25,-5.75,2,Moderada
-57.08333333333333,-5.75,1,Baixa
-56.916666666666664,-5.75,1,Baixa
-56.75,-5.75,1,Baixa
-56.58333333333333,-5.75,1,Baixa
-56.416666666666664,-5.75,1,Baixa
-56.25,-5.75,2,Moderada
-56.08333333333333,-5.75,1,Baixa
-55.916666666666664,-5.75,1,Baixa
-55.75,-5.75,1,Baixa
-55.58333333333333,-5.75,2,Moderada
-55.416666666666664,-5.75,2,Moderada
-55.25,-5.75,2,Moderada
-55.08333333333333,-5.75,1,Baixa
-54.916666666666664,-5.75,1,Baixa
-54.75,-5.75,1,Baixa
-54.58333333333333,-5.75,1,Baixa
-54.416666666666664,-5.75,1,Baixa
-54.25,-5.75,1,Baixa
-54.08333333333333,-5.75,1,Baixa
-53.916666666666664,-5.75,1,Baixa
-53.75,-5.75,1,Baixa
-53.58333333333333,-5.75,1,Baixa
-53.416666666666664,-5.75,1,Baixa
-53.25,-5.75,1,Baixa
-53.08333333333333,-5.75,1,Baixa
-52.916666666666664,-5.75,1,Baixa
-52.75,-5.75,1,Baixa
-52.58333333333333,-5.75,1,Baixa
-52.416666666666664,-5.75,1,Baixa
-52.25,-5.75,1,Baixa
-52.08333333333333,-5.75,1,Baixa
-51.916666666666664,-5.75,1,Baixa
-51.75,-5.75,1,Baixa
-51.58333333333333,-5.75,1,Baixa
-51.416666666666664,-5.75,1,Baixa
-51.25,-5.75,1,Baixa
-51.08333333333333,-5.75,1,Baixa
-50.916666666666664,-5.75,1,Baixa
-50.75,-5.75,1,Baixa
-50.416666666666664,-5.75,1,Baixa
-50.25,-5.75,1,Baixa
-50.08333333333333,-5.75,1,Baixa
-49.916666666666664,-5.75,1,Baixa
-49.75,-5.75,1,Baixa
-49.58333333333333,-5.75,1,Baixa
-49.416666666666664,-5.75,1,Baixa
-49.25,-5.75,1,Baixa
-49.08333333333333,-5.75,1,Baixa
-48.916666666666664,-5.75,1,Baixa
-48.75,-5.75,1,Baixa
-48.58333333333333,-5.75,2,Moderada
-48.416666666666664,-5.75,1,Baixa
-48.25,-5.75,1,Baixa
-68.25,-5.916666666666666,1,Baixa
-68.08333333333333,-5.916666666666666,2,Moderada
-67.91666666666666,-5.916666666666666,2,Moderada
-67.75,-5.916666666666666,2,Moderada
-67.58333333333333,-5.916666666666666,2,Moderada
-67.41666666666666,-5.916666666666666,2,Moderada
-67.25,-5.916666666666666,1,Baixa
-67.08333333333333,-5.916666666666666,2,Moderada
-66.91666666666666,-5.916666666666666,2,Moderada
-66.75,-5.916666666666666,2,Moderada
-66.58333333333333,-5.916666666666666,2,Moderada
-66.41666666666666,-5.916666666666666,2,Moderada
-66.25,-5.916666666666666,1,Baixa
-66.08333333333333,-5.916666666666666,1,Baixa
-65.91666666666666,-5.916666666666666,1,Baixa
-65.75,-5.916666666666666,1,Baixa
-65.58333333333333,-5.916666666666666,1,Baixa
-65.41666666666666,-5.916666666666666,1,Baixa
-65.25,-5.916666666666666,1,Baixa
-65.08333333333333,-5.916666666666666,1,Baixa
-64.91666666666666,-5.916666666666666,1,Baixa
-64.75,-5.916666666666666,1,Baixa
-64.58333333333333,-5.916666666666666,1,Baixa
-64.41666666666666,-5.916666666666666,1,Baixa
-64.25,-5.916666666666666,1,Baixa
-64.08333333333333,-5.916666666666666,1,Baixa
-63.916666666666664,-5.916666666666666,2,Moderada
-63.74999999999999,-5.916666666666666,2,Moderada
-63.58333333333333,-5.916666666666666,2,Moderada
-63.416666666666664,-5.916666666666666,2,Moderada
-63.24999999999999,-5.916666666666666,2,Moderada
-63.08333333333333,-5.916666666666666,2,Moderada
-62.916666666666664,-5.916666666666666,2,Moderada
-62.75,-5.916666666666666,1,Baixa
-62.58333333333333,-5.916666666666666,1,Baixa
-62.416666666666664,-5.916666666666666,1,Baixa
-62.25,-5.916666666666666,1,Baixa
-62.08333333333333,-5.916666666666666,1,Baixa
-61.916666666666664,-5.916666666666666,1,Baixa
-61.75,-5.916666666666666,1,Baixa
-61.58333333333333,-5.916666666666666,1,Baixa
-61.416666666666664,-5.916666666666666,1,Baixa
-61.25,-5.916666666666666,1,Baixa
-61.08333333333333,-5.916666666666666,1,Baixa
-60.916666666666664,-5.916666666666666,1,Baixa
-60.75,-5.916666666666666,1,Baixa
-60.58333333333333,-5.916666666666666,1,Baixa
-60.416666666666664,-5.916666666666666,1,Baixa
-60.25,-5.916666666666666,1,Baixa
-60.08333333333333,-5.916666666666666,1,Baixa
-59.916666666666664,-5.916666666666666,1,Baixa
-59.75,-5.916666666666666,1,Baixa
-59.58333333333333,-5.916666666666666,1,Baixa
-59.416666666666664,-5.916666666666666,1,Baixa
-59.25,-5.916666666666666,1,Baixa
-59.08333333333333,-5.916666666666666,1,Baixa
-58.916666666666664,-5.916666666666666,1,Baixa
-58.75,-5.916666666666666,1,Baixa
-58.58333333333333,-5.916666666666666,1,Baixa
-58.416666666666664,-5.916666666666666,1,Baixa
-58.25,-5.916666666666666,1,Baixa
-58.08333333333333,-5.916666666666666,1,Baixa
-57.916666666666664,-5.916666666666666,1,Baixa
-57.75,-5.916666666666666,1,Baixa
-57.58333333333333,-5.916666666666666,1,Baixa
-57.416666666666664,-5.916666666666666,1,Baixa
-57.25,-5.916666666666666,1,Baixa
-57.08333333333333,-5.916666666666666,1,Baixa
-56.916666666666664,-5.916666666666666,1,Baixa
-56.75,-5.916666666666666,1,Baixa
-56.58333333333333,-5.916666666666666,1,Baixa
-56.416666666666664,-5.916666666666666,1,Baixa
-56.25,-5.916666666666666,1,Baixa
-56.08333333333333,-5.916666666666666,1,Baixa
-55.916666666666664,-5.916666666666666,1,Baixa
-55.75,-5.916666666666666,1,Baixa
-55.58333333333333,-5.916666666666666,2,Moderada
-55.416666666666664,-5.916666666666666,2,Moderada
-55.25,-5.916666666666666,1,Baixa
-55.08333333333333,-5.916666666666666,1,Baixa
-54.916666666666664,-5.916666666666666,1,Baixa
-54.75,-5.916666666666666,1,Baixa
-54.58333333333333,-5.916666666666666,1,Baixa
-54.416666666666664,-5.916666666666666,1,Baixa
-54.25,-5.916666666666666,1,Baixa
-54.08333333333333,-5.916666666666666,1,Baixa
-53.916666666666664,-5.916666666666666,1,Baixa
-53.75,-5.916666666666666,1,Baixa
-53.58333333333333,-5.916666666666666,1,Baixa
-53.416666666666664,-5.916666666666666,1,Baixa
-53.25,-5.916666666666666,1,Baixa
-53.08333333333333,-5.916666666666666,1,Baixa
-52.916666666666664,-5.916666666666666,1,Baixa
-52.75,-5.916666666666666,1,Baixa
-52.58333333333333,-5.916666666666666,1,Baixa
-52.416666666666664,-5.916666666666666,1,Baixa
-52.25,-5.916666666666666,1,Baixa
