lon,lat,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,pa,tipo
-61.58333333333333,-2.083333333333333,30.202409744262695,31.514249801635746,2643,127,523,53,0.02713953331112861,0,Background
-60.08333333333333,-5.75,36.321895599365234,33.125,2413,55,507,56,0.02140306308865547,0,Background
-54.416666666666664,0.5833333333333335,58.14876174926758,31.532249450683594,2236,66,225,326,0.06771895289421082,0,Background
-56.08333333333333,-7.083333333333332,42.66573715209961,33.69675064086914,2114,19,287,289,0.04029012098908424,0,Background
-58.75,-0.4166666666666661,52.96664810180664,31.875,2213,101,310,237,0.2002725899219513,0,Background
-53.08333333333333,-2.583333333333333,54.79918670654297,31.511249542236328,1767,32,124,130,0.05827275663614273,0,Background
-62.58333333333333,-2.75,26.402254104614254,31.40250015258789,2646,123,592,55,0.00294578494504094,0,Background
-45.25,-4.25,76.2386474609375,34.22224807739258,1574,10,105,51,0.05554729700088501,0,Background
-54.58333333333333,-4.083333333333332,51.620460510253906,31.547500610351563,1771,46,235,210,0.28480789065361023,0,Background
-56.58333333333333,-12.916666666666664,84.95072174072266,32.14624786376953,2100,3,855,339,0.11238498240709303,0,Background
-60.25,-6.25,35.10372543334961,33.29349899291992,2398,44,539,66,0.03872124850749969,0,Background
-65.25,-2.75,25.774642944335938,31.910749435424805,3350,191,727,46,0.02740363031625747,0,Background
-63.58333333333333,-10.25,52.5654411315918,33.26649856567383,2061,14,493,199,0.09802476316690444,0,Background
-51.58333333333333,-3.083333333333333,55.873382568359375,32.278499603271484,2179,36,158,90,0.03132716193795204,0,Background
-56.25,-7.583333333333332,43.8359260559082,34.16775131225586,2103,14,291,272,0.01967127062380314,0,Background
-69.41666666666666,-10.75,85.43888092041016,31.489500045776367,1619,18,560,290,0.0429421029984951,0,Background
-68.08333333333333,-9.916666666666666,87.338226318359375,31.715999603271484,1698,52,511,201,0.03445343673229217,0,Background
-64.91666666666666,-0.75,32.333953857421875,31.921998977661133,2516,153,499,59,0.02136984281241893,0,Background
-63.416666666666664,-2.583333333333333,25.144311904907227,31.434499740600582,2655,135,601,60,0.00295706605538725,0,Background
-67.41666666666666,-5.083333333333332,36.872711181640625,31.77775001525879,2602,86,579,107,0.03925049304962158,0,Background
-62.916666666666664,-3.416666666666666,26.882537841796875,31.582250595092773,2504,106,597,44,0.02359448559582233,0,Background
-70.08333333333333,-9.916666666666666,77.40840911865234,31.29574966430664,1882,28,646,251,0.03583063185214996,0,Background
-60.916666666666664,-10.25,48.842529296875,33.1557502746582,2079,8,237,163,0.02098428085446357,0,Background
-59.25,-7.75,34.154415130615234,33.48524856567383,2017,14,296,210,0.02042240463197231,0,Background
-47.08333333333333,-4.916666666666666,47.84636306762695,32.96799850463867,1400,12,191,286,0.13121818006038666,0,Background
-54.58333333333333,-9.416666666666666,60.6854133605957,34.9317512512207,2217,8,151,461,0.22504670917987823,0,Background
-62.416666666666664,-0.4166666666666661,36.72296905517578,31.611249923706055,2530,128,440,52,0.00154413073323667,0,Background
-53.08333333333333,-2.25,56.29327392578125,31.621749877929688,1803,30,115,108,0.09353220462799072,0,Background
-55.416666666666664,-1.583333333333333,65.23094940185547,32.78350067138672,2089,66,260,81,0.05092288553714752,0,Background
-60.58333333333333,-9.583333333333332,42.628684997558594,33.417999267578125,2129,8,248,141,0.01966085284948349,0,Background
-65.08333333333333,-9.916666666666666,58.5037841796875,33.35325241088867,1739,19,413,141,0.05365839973092079,0,Background
-68.91666666666666,-9.75,85.86647033691406,31.364999771118164,1879,31,619,213,0.03274200856685638,0,Background
-54.08333333333333,-2.416666666666666,59.22963333129883,31.622249603271484,1771,33,127,21,0.16998697817325592,0,Background
-61.08333333333333,0.25,45.62725067138672,32.52375030517578,2129,88,321,45,0.01428825501352548,0,Background
-57.75,-6.583333333333332,37.118892669677734,33.51274871826172,2251,26,476,163,0.08338219672441483,0,Background
-59.916666666666664,-8.75,36.834999084472656,33.64175033569336,2103,10,283,139,0.06246217340230942,0,Background
-55.416666666666664,-4.916666666666666,48.98966598510742,32.044498443603516,2276,47,405,249,0.08798865973949432,0,Background
-65.25,-3.25,26.682666778564453,31.987499237060547,2947,153,626,74,0.01386814098805189,0,Background
-58.916666666666664,-2.75,54.54286575317383,32.2442512512207,2232,78,336,93,0.07553553581237793,0,Background
-58.75,-3.25,55.74211502075195,32.6302490234375,2206,75,314,19,0.04771934449672699,0,Background
-62.25,-3.25,28.10483169555664,31.486499786376953,2680,104,620,53,0.00225754850544035,0,Background
-59.58333333333333,-5.25,40.37760925292969,32.88574981689453,2241,63,437,48,0.00879815407097339,0,Background
-59.58333333333333,-7.083333333333332,35.58864974975586,33.481998443603516,1957,22,301,169,0.0481095016002655,0,Background
-58.916666666666664,-3.75,52.12483978271485,32.57099914550781,2287,88,357,29,0.01794462278485298,0,Background
-67.25,-5.75,38.580284118652344,31.861499786376953,2595,71,573,125,0.00945519842207431,0,Background
-58.416666666666664,-7.916666666666666,33.687198638916016,34.13874816894531,2113,12,303,147,0.02202311530709266,0,Background
-56.916666666666664,-10.75,47.9072265625,33.77375030517578,2048,3,286,333,0.0617697536945343,0,Background
-56.58333333333333,-11.75,75.193023681640625,32.18899917602539,2031,3,717,384,0.03587701916694641,0,Background
-60.25,-3.916666666666666,43.043121337890625,32.17300033569336,2213,69,385,40,0.0137232206761837,0,Background
-59.916666666666664,-6.75,34.93583679199219,33.29949951171875,2134,29,498,138,0.0988350436091423,0,Background
-48.75,-1.416666666666666,42.42103958129883,31.35300064086914,2639,58,309,2,0.01234684977680444,0,Background
-59.916666666666664,-0.75,45.1619987487793,31.695499420166016,2217,115,368,186,0.07175694406032562,0,Background
-57.58333333333333,-5.583333333333332,44.96040344238281,32.667999267578125,2298,44,434,195,0.09264645725488664,0,Background
-61.916666666666664,-9.583333333333332,45.42974853515625,33.348751068115234,2189,15,268,155,0.026320680975914,0,Background
-55.58333333333333,-8.916666666666666,64.12262725830078,34.30950164794922,2234,9,140,463,0.22915056347846985,0,Background
-68.25,-5.583333333333332,39.90137481689453,31.52050018310547,2688,83,615,150,0.02103833295404911,0,Background
-54.416666666666664,-12.75,95.99494934082033,32.84400177001953,1730,1,673,350,0.02232887409627437,0,Background
-55.08333333333333,-13.083333333333332,89.26994323730469,32.346248626708984,1816,2,717,413,0.07708221673965454,0,Background
-51.08333333333333,-2.916666666666666,49.48774337768555,32.03424835205078,2355,39,187,67,0.0250321626663208,0,Background
-56.916666666666664,1.416666666666667,53.71217727661133,32.271751403808594,1922,50,181,250,0.02786552347242832,0,Background
-58.25,-3.416666666666666,56.757198333740234,32.87300109863281,2150,79,296,23,0.02470068261027336,0,Background
-58.75,-5.25,43.71249008178711,32.85475158691406,2249,53,421,83,0.00735678570345044,0,Background
-50.58333333333333,-9.583333333333332,44.861114501953125,34.23225021362305,1848,7,475,223,0.03953831642866134,0,Background
-68.41666666666666,-7.916666666666666,62.95156478881836,31.423999786376953,2208,40,697,185,0.03712432086467743,0,Background
-70.08333333333333,-10.75,85.019256591796875,31.421499252319336,1777,26,611,309,0.06531558930873871,0,Background
-55.416666666666664,-8.416666666666666,57.753177642822266,34.938499450683594,2209,9,307,289,0.20707111060619351,0,Background
-55.08333333333333,2.0833333333333335,53.20869064331055,31.56425094604492,2026,47,177,371,0.03123405016958713,0,Background
-54.25,-2.75,57.648643493652344,31.276750564575195,1768,32,143,95,0.08386833220720291,0,Background
-57.58333333333333,-8.75,39.687103271484375,34.704498291015625,2020,9,290,184,0.08808718621730804,0,Background
-60.08333333333333,1.75,60.46813201904297,32.29650115966797,1828,46,241,241,0.13263151049613953,0,Background
-51.25,2.5833333333333335,68.2559814453125,32.57449722290039,2751,50,189,71,0.08917326480150223,0,Background
-68.41666666666666,-10.75,89.53861236572266,32.05924987792969,1742,26,552,221,0.05111429467797279,0,Background
-61.75,-1.416666666666666,31.65555953979492,31.52025032043457,2373,129,444,31,0.00743803521618247,0,Background
-63.58333333333333,-1.25,29.943620681762695,31.39049911499023,2565,146,508,57,0.00746479025110602,0,Background
-53.75,-8.583333333333332,41.732215881347656,34.397499084472656,1999,11,367,313,0.02295871078968048,0,Background
-63.08333333333333,-5.25,26.251047134399418,32.54549789428711,2381,71,486,36,0.01283894293010234,0,Background
-62.75,-5.25,27.629323959350582,32.49449920654297,2367,73,467,58,0.02657782286405563,0,Background
-58.416666666666664,-8.083333333333332,34.16173553466797,34.13724899291992,2091,11,298,164,0.03399882093071937,0,Background
-56.75,-7.083333333333332,38.29763412475586,33.775001525878906,2129,21,295,265,0.11057846993207932,0,Background
-58.75,-8.916666666666666,36.408843994140625,33.73649978637695,1981,8,264,250,0.081911601126194,0,Background
-47.25,-2.416666666666666,43.86720657348633,31.637250900268555,2074,52,223,94,0.07070000469684601,0,Background
-54.75,-12.583333333333332,88.83109283447266,33.175498962402344,1782,1,696,345,0.04198356717824936,0,Background
-60.416666666666664,-12.083333333333332,73.61617279052734,32.587249755859375,1863,7,428,372,0.12318891286849976,0,Background
-56.25,0.25,56.90793991088867,32.243751525878906,2304,91,284,232,0.04044492542743683,0,Background
-57.75,-8.75,38.40045166015625,34.41025161743164,2019,8,287,229,0.1308993548154831,0,Background
-67.41666666666666,-3.25,33.329368591308594,31.52174949645996,2855,157,611,63,0.01173012144863605,0,Background
-53.08333333333333,-3.25,52.022743225097656,31.58074951171875,1723,35,148,152,0.1235029324889183,0,Background
-58.416666666666664,0.25,54.63163375854492,32.36225128173828,2082,88,277,181,0.05508608743548393,0,Background
-54.08333333333333,-8.916666666666666,46.816917419433594,34.53350067138672,2008,10,371,332,0.04781839251518249,0,Background
-62.916666666666664,-1.25,30.899988174438477,31.17925071716309,2476,138,465,51,0.01463854406028986,0,Background
-58.25,-0.916666666666666,55.47137069702149,32.454750061035156,2329,97,307,118,0.02682338468730449,0,Background
-59.75,-8.25,34.68574523925781,33.7755012512207,2079,12,297,111,0.05854878574609756,0,Background
-51.58333333333333,-4.25,43.33003234863281,31.135499954223633,2065,37,183,192,0.12088485807180405,0,Background
-62.25,0.25,43.15778732299805,32.323001861572266,2157,98,346,42,0.00768456282094121,0,Background
-55.916666666666664,-11.25,52.25055694580078,33.5572509765625,1876,3,478,401,0.08672874420881271,0,Background
-50.58333333333333,-9.25,44.08461380004883,34.553749084472656,1874,7,283,207,0.11777832359075546,0,Background
-47.08333333333333,-3.916666666666666,45.03519821166992,32.160499572753906,1656,25,287,139,0.1347469985485077,0,Background
-62.75,-1.083333333333333,32.857093811035156,31.183500289916992,2425,136,445,37,0.03281700611114502,0,Background
-55.416666666666664,-9.583333333333332,63.83100509643555,35.15549850463867,2222,8,143,347,0.12523184716701508,0,Background
-64.58333333333333,-8.25,43.10888671875,32.925750732421875,2255,25,528,95,0.01047775615006685,0,Background
-67.75,-3.75,34.131351470947266,31.40974998474121,2720,140,585,96,0.04266200959682464,0,Background
-59.58333333333333,1.416666666666667,57.94454574584961,32.582000732421875,1758,54,226,168,0.2494933307170868,0,Background
-61.416666666666664,-0.08333333333333304,41.82843017578125,32.36149978637695,2267,104,373,39,0.01022152788937091,0,Background
-57.416666666666664,-3.083333333333333,62.89337158203125,32.971248626708984,2280,71,268,33,0.01545830070972442,0,Background
-55.25,1.5833333333333337,53.047760009765625,31.642000198364254,1992,49,178,358,0.00388624146580696,0,Background
-50.58333333333333,-5.583333333333332,40.363712310791016,32.700748443603516,1842,21,213,209,0.15036043524742126,0,Background
-59.08333333333333,-5.916666666666666,39.288612365722656,33.15224838256836,2217,42,457,92,0.0501638650894165,0,Background
-59.08333333333333,-2.416666666666666,53.518070220947266,32.105751037597656,2236,83,333,100,0.097490556538105,0,Background
-52.08333333333333,-11.416666666666666,70.78446197509766,34.8489990234375,1729,3,452,324,0.12289684265851974,0,Background
-60.416666666666664,-8.083333333333332,34.666168212890625,33.53849792480469,2303,17,342,105,0.02604073472321033,0,Background
-53.416666666666664,-2.416666666666666,56.810035705566406,31.34575080871582,1736,29,113,134,0.1123128980398178,0,Background
-62.58333333333333,-8.25,40.91325378417969,32.84775161743164,2231,18,499,95,0.01060671731829643,0,Background
-52.916666666666664,-6.25,33.486751556396484,33.07999801635742,1982,28,289,259,0.03967965394258499,0,Background
-59.416666666666664,-3.75,50.470027923583984,32.39699935913086,2221,84,371,30,0.01463185343891382,0,Background
-62.916666666666664,-1.416666666666666,29.438261032104492,31.20025062561035,2521,145,490,54,0.00540846120566129,0,Background
-64.41666666666666,0.25,36.19334030151367,32.28424835205078,2625,138,501,58,0.0343761034309864,0,Background
-59.916666666666664,1.25,56.028018951416016,32.56449890136719,1843,57,257,150,0.11344911903142928,0,Background
-55.75,-5.916666666666666,43.14659118652344,33.10150146484375,2586,35,329,198,0.1087687760591507,0,Background
-55.75,1.916666666666667,61.334320068359375,33.02399826049805,1843,43,160,344,0.18487919867038727,0,Background
-52.25,0.41666666666666696,65.11822509765625,31.779748916625977,2403,55,197,201,0.16820456087589264,0,Background
-59.75,-11.083333333333332,58.40642166137695,32.459251403808594,1931,6,421,377,0.10040129721164703,0,Background
-57.58333333333333,-10.416666666666666,46.39911651611328,33.604000091552734,2108,2,308,388,0.13120676577091217,0,Background
-59.58333333333333,-9.75,43.12735366821289,33.72850036621094,1959,7,233,158,0.0650957003235817,0,Background
-55.416666666666664,-6.25,43.04239654541016,32.81399917602539,2385,26,311,327,0.1171206310391426,0,Background
-56.08333333333333,-8.416666666666666,57.361328125,33.7087516784668,2219,12,319,571,0.02953591383993625,0,Background
-69.08333333333333,-9.25,84.32598876953125,31.32699966430664,2108,36,825,198,0.02922238036990165,0,Background
-53.58333333333333,-10.416666666666666,43.73014831542969,34.9630012512207,2281,3,363,326,0.02603635564446449,0,Background
-68.91666666666666,-7.916666666666666,62.59693145751953,31.398250579833984,2268,45,723,177,0.03690695017576217,0,Background
-45.416666666666664,-3.083333333333333,49.92829513549805,32.5984992980957,1966,27,180,41,0.02524463459849357,0,Background
-52.08333333333333,-4.75,40.192283630371094,31.333250045776367,1834,34,215,261,0.04557668417692184,0,Background
-61.25,-9.083333333333332,39.78342819213867,33.20899963378906,2245,15,303,135,0.0411229245364666,0,Background
-58.25,-3.916666666666666,54.116756439208984,32.71950149536133,2271,83,354,44,0.01894772797822952,0,Background
-51.58333333333333,-5.75,35.39549255371094,32.85475158691406,1868,21,331,237,0.16016648709774017,0,Background
-62.58333333333333,-2.583333333333333,26.704580307006836,31.392000198364254,2654,129,587,55,0.00245647970587015,0,Background
-61.08333333333333,-1.25,35.95826721191406,31.6877498626709,2448,138,458,74,0.08048112690448761,0,Background
-50.75,-2.416666666666666,43.31144714355469,32.101749420166016,2593,65,204,45,0.02064977027475834,0,Background
-55.75,1.75,61.74178314208984,33.0047492980957,1892,45,167,339,0.04080711677670479,0,Background
-44.75,-1.916666666666666,35.930416107177734,31.620750427246097,1522,3,44,26,0.03633149713277817,0,Background
-50.916666666666664,-5.083333333333332,41.05459976196289,32.23474884033203,1815,23,247,236,0.04614460468292236,0,Background
-57.916666666666664,-11.25,62.56698989868164,33.58224868774414,1963,2,437,304,0.01958871074020862,0,Background
-63.916666666666664,-5.75,29.06981658935547,32.607749938964844,2408,62,398,58,0.02337931096553802,0,Background
-46.58333333333333,-2.25,39.635459899902344,31.379249572753903,2178,37,165,81,0.03148665279150009,0,Background
-56.416666666666664,-3.416666666666666,62.183448791503906,32.778751373291016,2095,49,262,61,0.0334913320839405,0,Background
-51.58333333333333,-5.583333333333332,35.37997055053711,32.69900131225586,1831,20,302,197,0.04834123700857162,0,Background
-54.75,-1.25,62.53899383544922,30.87874984741211,2142,77,246,374,0.15937110781669617,0,Background
-56.916666666666664,-7.416666666666666,37.73644256591797,33.84225082397461,2193,18,310,301,0.08352728188037872,0,Background
-60.08333333333333,-0.08333333333333304,47.10580825805664,32.195499420166016,2123,106,352,126,0.06285595148801804,0,Background
-55.416666666666664,-0.08333333333333304,59.62215042114258,31.54974937438965,2374,88,299,345,0.1324518322944641,0,Background
-57.08333333333333,-7.25,36.09259414672851,34.135250091552734,2234,20,317,228,0.0950108766555786,0,Background
-62.08333333333333,-1.75,29.068069458007813,31.420249938964844,2493,138,491,38,0.00659401947632432,0,Background
-47.416666666666664,-3.583333333333332,45.84126281738281,31.968250274658203,1827,36,184,161,0.07384941726922989,0,Background
-46.75,-1.25,45.986820220947266,32.078250885009766,2316,12,90,44,0.03887008130550384,0,Background
-67.41666666666666,-8.083333333333332,59.95599365234375,31.855249404907227,2114,35,504,146,0.05204652994871139,0,Background
-64.91666666666666,-6.25,31.132389068603516,32.581748962402344,3086,81,679,63,0.02166336961090564,0,Background
-56.08333333333333,-0.583333333333333,60.27833938598633,32.032249450683594,2523,115,362,247,0.17841994762420654,0,Background
-53.916666666666664,-3.75,52.51197052001953,31.168500900268555,1701,44,200,243,0.05725836008787155,0,Background
-61.25,-0.916666666666666,36.49977111816406,31.890249252319336,2463,143,445,45,0.01789143308997154,0,Background
-65.58333333333333,-3.75,28.14177131652832,31.983999252319336,2694,126,566,82,0.01426924299448728,0,Background
-64.25,-4.25,26.507335662841797,32.01675033569336,2241,87,467,70,0.01646215468645095,0,Background
-55.416666666666664,-6.583333333333332,43.86380386352539,33.79724884033203,2295,21,305,237,0.07629797607660294,0,Background
-57.08333333333333,-0.75,59.11129379272461,32.59375,2563,98,374,127,0.07881703227758408,0,Background
-59.58333333333333,-3.083333333333333,51.56512451171875,32.10300064086914,2300,79,390,34,0.08292929828166962,0,Background
-50.25,0.25,77.057373046875,32.68050003051758,2324,23,91,6,0.00688278349116444,0,Background
-56.75,-3.083333333333333,65.80199432373047,32.89125061035156,2290,60,272,59,0.0253914687782526,0,Background
-70.75,-9.083333333333332,67.63866424560547,31.03849983215332,2022,41,674,233,0.02609771862626075,0,Background
-68.41666666666666,-8.583333333333332,75.61029052734375,31.448749542236328,2142,37,696,181,0.02335512451827526,0,Background
-62.58333333333333,-9.583333333333332,46.256744384765625,33.06974792480469,2315,12,327,165,0.0700845718383789,0,Background
-59.416666666666664,0.41666666666666696,52.70183563232422,32.45199966430664,1998,87,289,145,0.05137493088841438,0,Background
-56.58333333333333,1.25,53.37494659423828,31.927749633789063,1988,54,189,322,0.10720314085483552,0,Background
-61.08333333333333,-7.083333333333332,33.30924606323242,33.3807487487793,2561,34,580,81,0.01283428352326154,0,Background
-67.58333333333333,-3.583333333333332,33.78230285644531,31.476499557495117,2761,150,590,85,0.03870858624577522,0,Background
-50.416666666666664,1.5833333333333337,78.72259521484375,33.062747955322266,2472,23,95,9,0.00544073805212974,0,Background
-53.25,-1.083333333333333,61.68036651611328,32.040748596191406,1842,37,135,109,0.3037028908729553,0,Background
-64.25,-1.083333333333333,30.415590286254883,31.65250015258789,2649,161,536,57,0.00991412531584501,0,Background
-54.75,-6.583333333333332,39.83964538574219,33.36275100708008,2217,18,295,254,0.04770771786570549,0,Background
-50.416666666666664,-4.916666666666666,46.06172561645508,32.42150115966797,1853,27,160,216,0.04069741815328598,0,Background
-52.416666666666664,-4.75,40.37276840209961,31.62700080871582,1749,31,217,207,0.03319857269525528,0,Background
-62.08333333333333,-10.416666666666666,52.31873321533203,33.806251525878906,2074,13,271,181,0.04586435481905937,0,Background
-46.25,-1.583333333333333,40.550537109375,31.637500762939453,2250,23,103,36,0.01090885046869516,0,Background
-59.08333333333333,-8.916666666666666,36.82342147827149,33.88275146484375,1992,8,264,183,0.1103033795952797,0,Background
-54.08333333333333,1.916666666666667,55.29825592041016,31.738500595092773,2212,54,198,304,0.0691923126578331,0,Background
-61.75,-1.25,32.25696563720703,31.541000366210938,2473,138,452,45,0.02640901505947113,0,Background
-52.916666666666664,-1.25,61.252349853515625,32.565250396728516,1864,37,134,30,0.08770174533128738,0,Background
-69.41666666666666,-10.583333333333332,83.97430419921875,31.296499252319336,1656,20,569,294,0.03791467100381851,0,Background
-64.41666666666666,-7.416666666666666,36.18468475341797,32.913002014160156,2451,34,555,90,0.00348049402236938,0,Background
-46.416666666666664,-4.416666666666666,54.528839111328125,32.48025131225586,1404,12,150,196,0.1365625262260437,0,Background
-65.75,-8.25,48.081817626953125,32.527748107910156,2168,22,529,116,0.02067536115646362,0,Background
-66.08333333333333,-8.083333333333332,48.57728958129883,32.368751525878906,2214,27,524,116,0.01557689160108566,0,Background
-62.75,-6.916666666666666,37.344451904296875,33.12574768066406,2182,34,332,54,0.0180376935750246,0,Background
-64.41666666666666,-11.083333333333332,62.41411209106445,33.08224868774414,1688,13,395,184,0.05517314374446869,0,Background
-51.75,1.75,69.61315155029297,32.06949996948242,2492,52,185,184,0.03433819860219955,0,Background
-48.08333333333333,-4.083333333333332,43.066261291503906,32.19099807739258,1835,28,208,189,0.12546811997890472,0,Background
-62.416666666666664,-0.25,37.70148086547851,31.745500564575195,2464,122,422,51,0.01204350963234901,0,Background
-58.08333333333333,-1.25,57.18144989013672,32.46175003051758,2358,88,299,113,0.07045584917068481,0,Background
-57.916666666666664,-8.083333333333332,34.57993698120117,34.418251037597656,2145,11,308,168,0.04635952785611152,0,Background
-67.25,-8.583333333333332,64.62323760986328,32.0782470703125,2083,24,521,131,0.02820290252566337,0,Background
-63.416666666666664,-4.083333333333332,29.65962028503418,31.85849952697754,2179,85,558,37,0.01632809825241565,0,Background
-44.916666666666664,-3.25,55.86692810058594,33.5572509765625,1799,31,170,7,0.01126350462436676,0,Background
-62.916666666666664,-4.583333333333332,28.31614112854004,32.079498291015625,2439,93,641,63,0.01265313103795051,0,Background
-59.916666666666664,-0.25,47.42276382446289,32.102500915527344,2132,107,349,142,0.07355021685361862,0,Background
-60.75,-10.083333333333332,47.32303237915039,33.42100143432617,2091,7,236,167,0.01872922666370868,0,Background
-60.58333333333333,-7.083333333333332,33.43639373779297,33.318748474121094,2502,33,579,96,0.03722226992249489,0,Background
-50.916666666666664,1.5833333333333337,79.51494598388672,33.02375030517578,2458,29,115,30,0.09188512712717056,0,Background
-50.08333333333333,-5.416666666666666,50.474815368652344,33.53499984741211,1845,25,201,171,0.03315320238471031,0,Background
-63.24999999999999,-10.416666666666666,52.002403259277344,33.22624969482422,1988,10,297,186,0.08422615379095078,0,Background
-53.416666666666664,-1.916666666666666,60.2706413269043,32.29199981689453,1683,22,91,5,0.00396227091550827,0,Background
-56.916666666666664,-3.083333333333333,65.64869689941406,33.02199935913086,2367,68,283,40,0.03187992796301842,0,Background
-63.24999999999999,-9.083333333333332,48.023101806640625,33.02425003051758,2297,13,504,101,0.02073423936963081,0,Background
-55.25,-2.083333333333333,64.779266357421875,32.606998443603516,1802,35,179,4,0.02561543695628643,0,Background
-62.08333333333333,0.5833333333333335,45.69932556152344,32.317501068115234,1980,83,302,56,0.01670524291694164,0,Background
-59.75,-3.916666666666666,46.61822891235352,32.31924819946289,2147,77,373,33,0.01401185430586338,0,Background
-51.58333333333333,1.75,70.581939697265625,32.13574981689453,2495,49,176,164,0.05537724867463112,0,Background
-58.75,-7.083333333333332,33.96741485595703,33.78049850463867,2120,20,307,120,0.14927834272384644,0,Background
-64.08333333333333,-6.416666666666666,31.805234909057617,32.70750045776367,2337,43,368,78,0.01098934467881918,0,Background
-58.75,-3.916666666666666,53.23398208618164,32.55299758911133,2264,88,354,31,0.01315528713166713,0,Background
-53.416666666666664,-1.25,62.569366455078125,31.736249923706055,1932,30,123,172,0.20762202143669128,0,Background
-53.08333333333333,-1.583333333333333,62.25185012817383,32.4109992980957,1816,30,118,59,0.16355682909488678,0,Background
-57.75,-4.083333333333332,55.58281326293945,32.748748779296875,2314,81,363,68,0.03816593438386917,0,Background
-61.08333333333333,-3.583333333333332,34.64226531982422,31.869749069213867,2455,76,423,22,0.02396027743816375,0,Background
-52.916666666666664,0.5833333333333335,63.40974807739258,31.36174964904785,2361,59,208,322,0.24181802570819855,0,Background
-64.08333333333333,-0.08333333333333304,35.84965896606445,31.98200035095215,2668,144,509,52,0.02610925585031509,0,Background
-57.58333333333333,-10.583333333333332,48.5768928527832,33.54800033569336,2105,2,313,399,0.07627478241920471,0,Background
-52.75,-2.75,54.10725021362305,31.815000534057617,1832,33,132,128,0.03878480568528175,0,Background
-58.25,-12.083333333333332,83.38573455810547,33.159000396728516,2002,4,454,317,0.04716954007744789,0,Background
-65.75,-7.583333333333332,42.01359176635742,32.4635009765625,2469,34,557,109,0.03842752426862717,0,Background
-53.25,-10.25,41.94271087646485,34.6619987487793,2198,4,357,320,0.05239545553922653,0,Background
-46.58333333333333,-4.083333333333332,49.32077407836914,32.02349853515625,1533,19,269,202,0.12634214758872986,0,Background
-53.75,-11.416666666666666,67.23265075683594,34.73699951171875,1961,1,498,324,0.00423336727544665,0,Background
-69.58333333333333,-8.75,73.7720947265625,31.07900047302246,2267,42,759,227,0.02968088164925575,0,Background
-58.25,-2.416666666666666,59.92323303222656,32.736751556396484,2091,56,246,25,0.03729596734046936,0,Background
-67.08333333333333,-7.75,52.86051940917969,32.12099838256836,2217,44,548,113,0.0424903854727745,0,Background
-61.08333333333333,-11.25,60.34524917602539,33.50225067138672,1997,8,259,261,0.10832282155752182,0,Background
-68.58333333333333,-8.583333333333332,76.48055267333984,31.38224983215332,2175,40,708,187,0.02441900037229061,0,Background
-58.916666666666664,-7.583333333333332,34.1312141418457,33.73149871826172,2060,15,301,182,0.11278251558542252,0,Background
-55.58333333333333,-8.75,61.81801223754883,33.971500396728516,2236,9,138,501,0.09813517332077026,0,Background
-63.416666666666664,-0.916666666666666,32.405025482177734,31.417499542236328,2454,136,468,47,0.01096599269658327,0,Background
-64.08333333333333,0.41666666666666696,37.80668258666992,32.22325134277344,2635,130,491,66,0.0154787041246891,0,Background
-56.916666666666664,-3.416666666666666,62.98042678833008,32.94375228881836,2267,62,287,46,0.02916866913437843,0,Background
-51.08333333333333,-4.916666666666666,38.8798942565918,32.02199935913086,1800,24,224,186,0.0719781368970871,0,Background
-64.58333333333333,-11.75,69.12434387207031,33.08675003051758,1600,11,371,173,0.03803109005093574,0,Background
-62.416666666666664,-11.75,62.31761932373047,33.17974853515625,1698,8,257,293,0.10234162956476212,0,Background
-57.916666666666664,-6.916666666666666,35.43818664550781,33.77349853515625,2307,23,329,220,0.02574647031724453,0,Background
-60.08333333333333,2.75,70.68701171875,33.285499572753906,1660,36,217,121,0.03491629287600517,0,Background
-48.916666666666664,-5.25,55.76495361328125,33.71699905395508,1706,22,155,113,0.04863875359296799,0,Background
-63.74999999999999,-7.583333333333332,38.70602798461914,33.066749572753906,2299,25,518,83,0.00717418733984231,0,Background
-56.916666666666664,-10.25,45.80679702758789,34.82374954223633,2158,5,302,255,0.10334647446870804,0,Background
-64.41666666666666,-5.416666666666666,28.23689079284668,32.37274932861328,2501,80,551,66,0.02033921703696251,0,Background
-54.58333333333333,0.75,57.41744613647461,31.285249710083008,2219,66,219,374,0.04352516680955887,0,Background
-58.416666666666664,-8.25,34.576820373535156,34.12274932861328,2065,10,292,184,0.08024522662162781,0,Background
-55.25,-9.916666666666666,61.47028350830078,36.21199798583984,2236,9,344,298,0.07926793396472931,0,Background
-66.91666666666666,-3.583333333333332,31.624963760375977,31.618000030517575,2844,145,618,93,0.01163534726947546,0,Background
-60.08333333333333,1.5833333333333337,58.78350067138672,32.41025161743164,1855,49,248,199,0.08258219063282013,0,Background
-45.916666666666664,-2.25,46.54518127441406,32.0777473449707,2420,28,149,49,0.01280309911817312,0,Background
-64.25,-0.25,34.48639678955078,31.95374870300293,2615,151,506,46,0.02743751183152198,0,Background
-64.41666666666666,-5.083333333333332,27.15399742126465,32.22500228881836,2491,79,548,76,0.01376149710267782,0,Background
-55.58333333333333,-5.916666666666666,42.96516799926758,32.77050018310547,2550,35,327,269,0.15918311476707458,0,Background
