lon,lat,GLM,GAM,RF,BRT,consenso_media,incerteza_sd
-51.75,3.416666666666669,0.6125682592391968,0.5298077464103699,0.6648829579353333,0.5439031720161438,0.5877905339002609,0.06283651193061898
-51.583333333333336,3.416666666666669,0.6675729751586914,0.5785698294639587,0.5648785829544067,0.4727003574371338,0.5709304362535477,0.07975778743021211
-51.41666666666667,3.416666666666669,0.5938096642494202,0.5995739102363586,0.498079776763916,0.48211669921875,0.5433950126171112,0.06193062766865153
-51.25,3.416666666666669,0.4713362753391266,0.6287268996238708,0.49341627955436707,0.5666220188140869,0.5400253683328629,0.07180051560458768
-63.91666666666667,3.2500000000000027,2.2817572276068177e-9,6.66431151330471e-4,0.03783095255494118,0.010191738605499268,0.012172281148382036,0.017727933928083448
-63.75,3.2500000000000027,3.823262159130536e-5,0.004501975141465664,0.030718650668859482,0.008580942638218403,0.010959950267533713,0.01362663174224522
-63.583333333333336,3.2500000000000027,1.9422359400778078e-5,0.0031361232977360487,0.05480198562145233,0.016275042667984962,0.01855814348664353,0.02516844273941641
-63.41666666666667,3.2500000000000027,2.504131043679081e-5,0.004266578704118729,0.038292065262794495,0.013082018122076988,0.01391642584985675,0.017136298194221983
-63.25,3.2500000000000027,3.763159329537302e-4,0.009119682013988495,0.03130872920155525,0.00757398409768939,0.012094677811546717,0.013363969564785612
-63.083333333333336,3.2500000000000027,0.03689214959740639,0.05645588040351868,0.045027777552604675,0.017195623368024826,0.03889285773038864,0.016541561984393747
-62.91666666666667,3.2500000000000027,0.02264886349439621,0.03522699698805809,0.04044007882475853,0.03695366904139519,0.033817402087152004,0.007754981832380363
-62.75,3.2500000000000027,0.04038555547595024,0.04605424404144287,0.052490077912807465,0.07317476719617844,0.05302616115659475,0.014313702651849702
-62.583333333333336,3.2500000000000027,0.05885716900229454,0.05957946553826332,0.05114484205842018,0.06696713715791702,0.059137153439223766,0.0064668312054824125
-62.41666666666667,3.2500000000000027,0.04413624107837677,0.05596734583377838,0.06325872987508774,0.05348660796880722,0.05421223118901253,0.007894548153858308
-62.25,3.2500000000000027,0.05376920849084854,0.07394992560148239,0.03964325413107872,0.04610271751880646,0.05336627643555403,0.014887686148104606
-62.083333333333336,3.2500000000000027,0.0764617770910263,0.10839639604091644,0.04736825451254845,0.04062497243285179,0.06821285001933575,0.03097499163449424
-61.91666666666667,3.2500000000000027,0.15729419887065887,0.2139115035533905,0.09340119361877441,0.06369619816541672,0.13207577355206013,0.06709333087442235
-61.75,3.2500000000000027,0.19457674026489258,0.29530462622642517,0.08935119211673737,0.050909239798784256,0.15753544960170984,0.11010698559062292
-61.583333333333336,3.2500000000000027,0.1909598410129547,0.31344208121299744,0.09425356984138489,0.06576532125473022,0.16610520333051682,0.11188782741138789
