lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao,GLM,GAM,Random_Forest,BRT,Maxent
-56.25,-6.2499999999999964,71.57337188720703,41.37157440185547,33.07400131225586,25.48004150390625,2306.6259765625,355.4460144042969,29.106000900268555,304.4859924316406,984.60601806640625,185,0.06888601183891296,336.0544128417969,0.05277331076972324,0.07269831045752516,0.037794841269841256,0.02080773558940951,0.37319398598266873
-56.083333333333336,-6.2499999999999964,71.62416076660156,41.84605026245117,32.920501708984375,25.239376068115234,2344.845947265625,365.2460021972656,29.106000900268555,307.4259948730469,1004.2059936523438,225,0.06139808148145676,267.8235168457031,0.033371946121943906,0.05208754073274581,0.035323412698412694,0.0197740105679414,0.3011772886044757
-55.91666666666667,-6.2499999999999964,71.64225006103516,42.052146911621094,32.93000030517578,25.164875030517578,2364.446044921875,371.1260070800781,28.125999450683594,307.4259948730469,1016.9459838867188,235,0.04078485444188118,130.38702392578125,0.021411831481403496,0.042948823430620245,0.06501626984126983,0.03486647617912283,0.2499076316841352
-55.75,-6.2499999999999964,71.2557601928711,42.84993362426758,33.130252838134766,25.1978759765625,2387.966064453125,375.0459899902344,28.125999450683594,313.3059997558594,1028.7060546875,225,0.08282434940338135,219.26707458496094,0.04223436788291185,0.059830847635444495,0.057557936507936495,0.037048204872133735,0.30932984079929393
-55.583333333333336,-6.2499999999999964,71.44798278808594,43.57286071777344,32.83675003051758,24.85383415222168,2386.986083984375,376.0260009765625,28.125999450683594,314.2860107421875,1032.6259765625,288,0.15768474340438843,220.1807403564453,0.023277200300952587,0.03880797166646023,0.07354960317460321,0.037359820509438535,0.26195593664519357
-55.41666666666667,-6.2499999999999964,71.89873504638672,43.255306243896484,32.513999938964844,24.59079360961914,2337.006103515625,372.1059875488281,25.18600082397461,304.4859924316406,1024.7860107421875,327,0.11712063103914261,182.85064697265625,0.007275461890846993,0.018522713553383276,0.06560079365079366,0.0354034237206371,0.17954875806147763
-55.25,-6.2499999999999964,72.12274932861328,42.31885528564453,32.72050094604492,24.781709671020508,2292.906005859375,365.2460021972656,24.20599937438965,296.64599609375,1015.9660034179688,281,0.09056388586759567,154.88180541992188,0.011369667136410508,0.022109235045437683,0.03508253968253968,0.019869681576963238,0.20298845381444475
-55.083333333333336,-6.2499999999999964,72.27723693847656,41.702205657958984,32.7239990234375,24.76275062561035,2248.805908203125,358.385986328125,23.22599983215332,290.7659912109375,1004.2059936523438,278,0.06875471770763397,145.61276245117188,0.0082891818212566,0.017350218875299334,0.022841269841269836,0.01848985278930111,0.18292380612815984
-54.91666666666667,-6.2499999999999964,72.68400573730469,40.63249969482422,32.66524887084961,24.740543365478516,2196.865966796875,348.58599853515625,22.246000289916992,284.885986328125,987.5460205078125,274,0.05260052904486656,127.82283020019531,0.00592154203291319,0.013175443688762532,0.01641230158730158,0.016325044620596082,0.1642714325466672
-54.75,-6.2499999999999964,72.92339324951172,40.21232223510742,32.75374984741211,24.805749893188477,2149.825927734375,340.7460021972656,21.266000747680664,280.96600341796875,972.84600830078125,253,0.025602299720048904,112.30157470703125,0.005403092690252945,0.01247451979338035,0.017278174603174604,0.012959659612889975,0.16295638581193317
-54.583333333333336,-6.2499999999999964,73.07975769042969,39.708656311035156,32.81174850463867,24.83887481689453,2097.885986328125,332.906005859375,20.285999298095703,275.08599853515625,957.166015625,237,0.008688518777489662,26.546833038330078,0.003767964519555005,0.01136898501940593,0.0400825396825397,0.009462791331792508,0.14130596721692634
-54.41666666666667,-6.2499999999999964,73.27863311767578,39.04652404785156,32.763999938964844,24.771209716796875,2059.666015625,325.0660095214844,20.285999298095703,271.1659851074219,942.46600341796875,241,0.014833237044513226,315.02276611328125,0.004696125200411087,0.009149277282822613,0.048236507936507945,0.010167599246671833,0.16707472380881438
-54.25,-6.2499999999999964,73.56536865234375,38.07664108276367,32.69375228881836,24.673959732055664,2019.4859619140625,318.20599365234375,20.285999298095703,266.2659912109375,928.7459716796875,251,0.027334634214639664,67.4266128540039,0.002576483804676509,0.006533394456913625,0.007742063492063492,0.009809639575727796,0.11779072415432545
-54.083333333333336,-6.2499999999999964,73.61199188232422,37.266075134277344,32.807498931884766,24.76300048828125,1988.1259765625,315.2659912109375,21.266000747680664,262.34600830078125,916.98602294921875,225,0.013109497725963593,348.0331115722656,0.0034635521661862284,0.007203155531919625,0.04758571428571428,0.013998686582918743,0.14820154872844749
-53.91666666666667,-6.2499999999999964,73.83009338378906,36.6259651184082,32.70624923706055,24.58329200744629,1976.365966796875,314.2860107421875,20.285999298095703,264.3059997558594,911.10601806640625,255,0.10222581773996353,290.2396545410156,0.0038737409069722014,0.005779665539368502,0.004991666666666667,0.009644549486547546,0.13588123974570931
-53.75,-6.2499999999999964,74.26531982421875,36.294715881347656,32.50225067138672,24.334917068481445,1954.8060302734375,312.32598876953125,21.266000747680664,264.3059997558594,903.2659912109375,294,0.057189419865608215,323.3076171875,0.0011913705984348297,0.0025692740649450843,0.014952380952380951,0.011933748139628502,0.09355492679571542
-53.583333333333336,-6.2499999999999964,74.03431701660156,35.902069091796875,32.820499420166016,24.50054168701172,1944.0260009765625,310.3659973144531,21.266000747680664,268.22601318359375,895.426025390625,254,0.04630378261208534,101.13008880615234,0.0016203340727239082,0.0036432314742085273,0.0030611111111111112,0.008961292128627622,0.08989637367384384
-53.41666666666667,-6.2499999999999964,73.87654113769531,35.405033111572266,32.85750198364258,24.467166900634766,1942.0660400390625,309.385986328125,22.246000289916992,270.1860046386719,889.5460205078125,250,0.05024131387472153,219.3294219970703,0.0020400943930428145,0.003879598863167043,0.0025650793650793652,0.00941920045946227,0.09883423501143052
-53.25,-6.2499999999999964,73.966644287109375,34.831031799316406,32.63750076293945,24.199291229248047,1932.2659912109375,308.406005859375,23.22599983215332,273.1260070800781,881.70599365234375,295,0.004395033232867718,315.02276611328125,5.506808164164481e-4,0.0017823762314906622,0.04436269841269843,0.009456352960284317,0.06461736840547805
-53.083333333333336,-6.2499999999999964,74.0899429321289,34.177398681640625,32.71525192260742,24.280292510986328,1926.385986328125,306.4460144042969,25.18600082397461,275.08599853515625,872.885986328125,266,0.06449605524539948,83.426055908203125,0.0011613926887105222,0.0030720119783336666,0.006255555555555556,0.009085140495311348,0.07505728897306829
-52.91666666666667,-6.2499999999999964,74.11107635498047,33.584991455078125,32.779998779296875,24.26387596130371,1942.0660400390625,305.46600341796875,27.145999908447266,282.9259948730469,867.0059814453125,259,0.03967965394258499,165.83847045898438,0.0012818793611754104,0.0031322993418589494,0.007377777777777777,0.00981246352400843,0.07849717852039562
-52.75,-6.2499999999999964,74.281097412109375,32.92345428466797,32.72724914550781,24.193416595458984,1930.3060302734375,302.5260009765625,27.145999908447266,395.6260070800781,857.20599365234375,266,0.06861258298158646,117.30884552001953,0.0011553346134836025,0.003096688368093436,0.0035555555555555553,0.012536039850604471,0.05706233598226029
-52.583333333333336,-6.2499999999999964,74.39811706542969,31.870630264282227,32.8910026550293,24.38283348083496,1921.4859619140625,300.5660095214844,27.145999908447266,394.64599609375,851.32598876953125,217,0.06767849624156952,86.70814514160156,0.0020310945128888406,0.005035081213843736,0.006291666666666666,0.012925705569591113,0.07011950533097944
-52.41666666666667,-6.2499999999999964,74.01597595214844,31.451053619384766,32.98649978637695,24.361499786376953,1925.406005859375,298.6059875488281,26.166000366210938,392.6860046386719,854.2659912109375,211,0.06707900762557983,264.6812438964844,0.0027026718448530315,0.005395186294029258,0.009634523809523812,0.013795460300246866,0.08217624931495882
-52.25,-6.2499999999999964,74.22578430175781,31.690364837646484,32.790000915527344,24.033042907714844,1942.0660400390625,297.6260070800781,25.18600082397461,397.58599853515625,861.1259765625,279,0.10343798249959946,241.00967407226563,0.001124674161605873,0.002493748572552866,0.0081984126984127,0.01345425780721831,0.05855996873561553
-52.083333333333336,-6.2499999999999964,73.80731201171875,32.52949142456055,33.10000228881836,24.046958923339844,1935.2060546875,293.70599365234375,24.20599937438965,395.6260070800781,861.1259765625,283,0.08088414371013641,240.33790588378906,8.821526098307494e-4,0.0019621317171291805,0.009448015873015874,0.012692862671675454,0.052172012542643365
-51.91666666666667,-6.2499999999999964,74.092254638671875,32.59362030029297,33.072750091552734,24.036584854125977,1923.446044921875,297.6260070800781,21.266000747680664,392.6860046386719,859.166015625,280,0.058693788945674896,358.86273193359375,7.354893962333696e-4,0.001674739166883865,0.05593095238095241,0.017978242403141644,0.05597493240600748
-51.75,-6.2499999999999964,74.34912109375,31.6893310546875,33.03324890136719,24.14808464050293,1898.946044921875,301.5459899902344,19.305999755859375,385.82598876953125,853.2860107421875,250,0.10831120610237122,24.800857543945313,0.0010494634380723974,0.002634712336753862,0.004311111111111112,0.012621139695487912,0.05373363144598542
-51.583333333333336,-6.2499999999999964,74.3006362915039,31.593509674072266,32.96125030517578,24.112125396728516,1887.18603515625,302.5260009765625,18.326000213623047,384.84600830078125,844.46600341796875,261,0.042206522077322006,296.8191833496094,8.016185161118696e-4,0.001751548751514648,0.006170634920634921,0.013523466881586203,0.05393894977667402
-51.41666666666667,-6.2499999999999964,73.62384796142578,34.5635871887207,33.23324966430664,24.071208953857422,1899.926025390625,303.5060119628906,18.326000213623047,285.8659973144531,841.5260009765625,284,0.10992424935102463,231.001708984375,0.0012245662123157837,0.0018951745105175236,0.009778968253968252,0.014272659334261084,0.0717357110125324
-51.25,-6.2499999999999964,73.67303466796875,37.05864334106445,32.9327507019043,23.773208618164063,1903.845947265625,301.5459899902344,18.326000213623047,290.7659912109375,834.666015625,349,0.12131330370903015,215.8573455810547,4.4618016343150586e-4,0.0011953191642868864,0.006587301587301588,0.014729396668782976,0.05498466390581469
-51.083333333333336,-6.2499999999999964,74.91455841064453,36.2889404296875,32.392250061035156,23.70162582397461,1862.68603515625,296.64599609375,16.365999221801758,279.9859924316406,822.906005859375,355,0.1159912720322609,129.04168701171875,3.3325073574395724e-4,9.514704775078406e-4,0.002142857142857143,0.008992294740426317,0.049427145746784196
-50.91666666666667,-6.2499999999999964,75.66368865966797,35.4053840637207,32.65175247192383,24.209209442138672,1844.0660400390625,291.7460021972656,16.365999221801758,276.0660095214844,812.1259765625,262,0.11941944062709808,101.83062744140625,0.0021097942153298598,0.0022915288638649988,0.0029500000000000004,0.00799921791206111,0.08897571357588674
-50.75,-6.2499999999999964,75.909637451171875,36.306884765625,32.74850082397461,24.348209381103516,1833.2860107421875,288.8059997558594,15.38599967956543,275.08599853515625,805.2659912109375,243,0.14428672194480896,239.75704956054688,0.004494677897668882,0.0030987395808060717,0.007376190476190476,0.00997093125466633,0.12328338111743453
-50.583333333333336,-6.2499999999999964,76.0803451538086,37.946685791015625,32.32075119018555,23.988542556762695,1848.9659423828125,288.8059997558594,16.365999221801758,276.0660095214844,806.2459716796875,322,0.4665203094482422,243.16062927246094,0.0015030006760227634,0.0024038897057953243,0.013802380952380946,0.0077320698346472925,0.17287761784124667
-50.41666666666667,-6.2499999999999964,76.3128890991211,42.164207458496094,31.065000534057617,22.670207977294922,1872.4859619140625,292.72601318359375,18.326000213623047,283.906005859375,814.08599853515625,587,0.3159145414829254,220.18907165527344,1.2992902439643399e-6,0.0014493533506664553,0.030293650793650782,0.011140152081571857,0.016727438080554435
-50.25,-6.2499999999999964,76.22064208984375,42.57821273803711,31.653501510620117,23.307958602905273,1841.1259765625,289.7860107421875,18.326000213623047,275.08599853515625,805.2659912109375,466,0.30242839455604553,130.7515411376953,7.528042082610481e-5,0.0014016440757146358,0.018488888888888888,0.009540781617202763,0.04704336007373666
-50.083333333333336,-6.2499999999999964,76.00541687011719,44.613853454589844,32.04375076293945,23.705501556396484,1815.64599609375,287.82598876953125,18.326000213623047,267.2460021972656,797.426025390625,401,0.3197720944881439,112.2825698852539,4.88481177235165e-4,0.0020946252902412196,0.016815079365079363,0.012014838542902051,0.08840156708769031
-49.91666666666667,-6.2499999999999964,74.23333740234375,48.61060333251953,33.1870002746582,24.31458282470703,1801.926025390625,286.84600830078125,19.305999755859375,265.2860107421875,792.5260009765625,301,0.1592259258031845,89.160919189453125,0.003566661832136276,0.004561853529561242,0.017727777777777773,0.014331499715403305,0.13159085727697117
